,cid,CanonicalSMILES,overall_score,tsne_1,tsne_2,image,link
297284,297284,C1=CC=C2C(=C1)C=CC(=N2)C3=CC=C(C=C3)N,0.5117604673410042,7.999213,-13.80907,https://upconverting.blob.core.windows.net/redox-components/297284.png,https://pubchem.ncbi.nlm.nih.gov/compound/297284
9561243,9561243,CC(C)CCON=CC1=CN=CC=C1,0.5117771363274973,-52.610107,-9.665064,https://upconverting.blob.core.windows.net/redox-components/9561243.png,https://pubchem.ncbi.nlm.nih.gov/compound/9561243
7113,7113,CC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,0.5118257998519933,47.849922,-22.473454,https://upconverting.blob.core.windows.net/redox-components/7113.png,https://pubchem.ncbi.nlm.nih.gov/compound/7113
3392197,3392197,CC1=CC=C(C=C1)C(=O)C=C(C)C,0.5119089316102203,42.424015,-28.772322,https://upconverting.blob.core.windows.net/redox-components/3392197.png,https://pubchem.ncbi.nlm.nih.gov/compound/3392197
10130031,10130031,CC1=CC2=C(C=C1)C(=O)CC2,0.5119643898175997,39.08417,8.046289,https://upconverting.blob.core.windows.net/redox-components/10130031.png,https://pubchem.ncbi.nlm.nih.gov/compound/10130031
64436769,64436769,C1CNCC1CC2=CC=NC=C2,0.5119983730708281,-45.311996,24.950338,https://upconverting.blob.core.windows.net/redox-components/64436769.png,https://pubchem.ncbi.nlm.nih.gov/compound/64436769
339045,339045,CC1=C(N=CC=C1)I,0.5120648883162207,-4.758172,-30.3927,https://upconverting.blob.core.windows.net/redox-components/339045.png,https://pubchem.ncbi.nlm.nih.gov/compound/339045
155971162,155971162,CC1=C(C=CN=C1)C(C)N.Cl.Cl,0.512209522737151,-28.792078,11.172997,https://upconverting.blob.core.windows.net/redox-components/155971162.png,https://pubchem.ncbi.nlm.nih.gov/compound/155971162
264809,264809,CCC(=O)C1=CC=CC=C1C,0.5122151871592897,36.390648,-21.801327,https://upconverting.blob.core.windows.net/redox-components/264809.png,https://pubchem.ncbi.nlm.nih.gov/compound/264809
2777840,2777840,C[N+]1=CC=C(C=C1)N.[I-],0.5122336874400321,-2.148358,20.260069,https://upconverting.blob.core.windows.net/redox-components/2777840.png,https://pubchem.ncbi.nlm.nih.gov/compound/2777840
11695692,11695692,CC(C)(C)P(C)C1=NC2=CC=CC=C2N=C1P(C)C(C)(C)C,0.512252515280301,12.836736,-16.70503,https://upconverting.blob.core.windows.net/redox-components/11695692.png,https://pubchem.ncbi.nlm.nih.gov/compound/11695692
23436869,23436869,CC(C)C1=C(N=CC=C1)Br,0.5123341334649942,-8.235324,-33.71506,https://upconverting.blob.core.windows.net/redox-components/23436869.png,https://pubchem.ncbi.nlm.nih.gov/compound/23436869
88543264,88543264,CC(C1=CN=C(C=C1)Cl)(F)F,0.5123719006520568,-16.35694,-0.64316845,https://upconverting.blob.core.windows.net/redox-components/88543264.png,https://pubchem.ncbi.nlm.nih.gov/compound/88543264
74747,74747,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N=C=O,0.5124647460133137,16.567194,24.714018,https://upconverting.blob.core.windows.net/redox-components/74747.png,https://pubchem.ncbi.nlm.nih.gov/compound/74747
428351,428351,CC1=C(C=CN=C1)Br,0.5125437203637284,-32.274742,7.572869,https://upconverting.blob.core.windows.net/redox-components/428351.png,https://pubchem.ncbi.nlm.nih.gov/compound/428351
75422271,75422271,C1=CC=C(C(=C1)CC2=CN=CC=C2)N.Cl.Cl,0.5125474977383554,-62.050667,-6.953514,https://upconverting.blob.core.windows.net/redox-components/75422271.png,https://pubchem.ncbi.nlm.nih.gov/compound/75422271
67568,67568,CC(=O)C1=CC=C(C2=CC=CC=C21)F,0.5125904968407127,39.142445,-20.488129,https://upconverting.blob.core.windows.net/redox-components/67568.png,https://pubchem.ncbi.nlm.nih.gov/compound/67568
75061,75061,CC1=CC(=C(C=C1)C)C(=O)C,0.5126570120861053,38.638474,-26.755842,https://upconverting.blob.core.windows.net/redox-components/75061.png,https://pubchem.ncbi.nlm.nih.gov/compound/75061
13106350,13106350,C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)Br,0.5128662189516543,22.830912,36.963577,https://upconverting.blob.core.windows.net/redox-components/13106350.png,https://pubchem.ncbi.nlm.nih.gov/compound/13106350
165743,165743,C=CC1=CC=NC=C1.C=CC1=CC=CC=C1C=C,0.5129912129922863,-20.594652,32.391308,https://upconverting.blob.core.windows.net/redox-components/165743.png,https://pubchem.ncbi.nlm.nih.gov/compound/165743
3017364,3017364,CC1=C2C=NC=CC2=CC=C1,0.5130176447758644,-35.071285,7.503467,https://upconverting.blob.core.windows.net/redox-components/3017364.png,https://pubchem.ncbi.nlm.nih.gov/compound/3017364
12559054,12559054,CC(C)(C1=CC=NC=C1)N,0.513048181493596,-29.505447,19.070292,https://upconverting.blob.core.windows.net/redox-components/12559054.png,https://pubchem.ncbi.nlm.nih.gov/compound/12559054
3813519,3813519,C1=CC(=CC(=C1)F)N=[N+]=[N-],0.5130700823953838,6.128439,35.17506,https://upconverting.blob.core.windows.net/redox-components/3813519.png,https://pubchem.ncbi.nlm.nih.gov/compound/3813519
10921195,10921195,CN(C1=CC=CC=C1)C2=CN=CC=C2,0.5131441458308229,-54.529343,1.8364774,https://upconverting.blob.core.windows.net/redox-components/10921195.png,https://pubchem.ncbi.nlm.nih.gov/compound/10921195
14771148,14771148,CC(C)(C)C1=NC=C(C=C1)CN,0.5131551012011224,-12.150523,-10.567481,https://upconverting.blob.core.windows.net/redox-components/14771148.png,https://pubchem.ncbi.nlm.nih.gov/compound/14771148
13128385,13128385,CC1=CC=CC=C1C2=NC=C(C=C2)Br,0.5132260948546464,-2.7360356,-23.021978,https://upconverting.blob.core.windows.net/redox-components/13128385.png,https://pubchem.ncbi.nlm.nih.gov/compound/13128385
10220417,10220417,C1=CC=NC=C1.ClI,0.5133216332442369,-33.75144,23.398989,https://upconverting.blob.core.windows.net/redox-components/10220417.png,https://pubchem.ncbi.nlm.nih.gov/compound/10220417
688139,688139,C1=CC(=CN=C1)CNC(=S)NCC2=CN=CC=C2,0.513450031185518,-60.742794,-4.128054,https://upconverting.blob.core.windows.net/redox-components/688139.png,https://pubchem.ncbi.nlm.nih.gov/compound/688139
1392762,1392762,CC1=CC=C(C=C1)C2=CC=C(C=C2)C=O,0.5137826693241103,24.067722,-0.44678208,https://upconverting.blob.core.windows.net/redox-components/1392762.png,https://pubchem.ncbi.nlm.nih.gov/compound/1392762
247997,247997,CC(=NO)C1=CC=NC=C1,0.5139371682098394,-19.506285,26.918823,https://upconverting.blob.core.windows.net/redox-components/247997.png,https://pubchem.ncbi.nlm.nih.gov/compound/247997
135617987,135617987,CC(=NO)C1=CC=NC=C1,0.5139371682098394,-19.50602,26.91883,https://upconverting.blob.core.windows.net/redox-components/135617987.png,https://pubchem.ncbi.nlm.nih.gov/compound/135617987
135410031,135410031,CC(=NO)C1=CC=NC=C1,0.5139371682098394,-19.506285,26.918823,https://upconverting.blob.core.windows.net/redox-components/135410031.png,https://pubchem.ncbi.nlm.nih.gov/compound/135410031
137882,137882,C1=CC=C(C=C1)C2=NC=CC3=CC=CC=C32,0.5139398120441179,2.1294558,-21.339876,https://upconverting.blob.core.windows.net/redox-components/137882.png,https://pubchem.ncbi.nlm.nih.gov/compound/137882
4195306,4195306,CC1=CC(=C(C(=C1C)C(=O)C2=CC=CC=C2)C)C,0.5139469310069242,55.639523,-23.732275,https://upconverting.blob.core.windows.net/redox-components/4195306.png,https://pubchem.ncbi.nlm.nih.gov/compound/4195306
529355,529355,CCCC1=NC=C(C=C1)C2=CC=CC=C2,0.5139537322490151,-2.7118201,-13.792912,https://upconverting.blob.core.windows.net/redox-components/529355.png,https://pubchem.ncbi.nlm.nih.gov/compound/529355
3020010,3020010,CCCCCC1=NC=CC(=C1)C,0.5139964529859008,-21.542444,-30.999882,https://upconverting.blob.core.windows.net/redox-components/3020010.png,https://pubchem.ncbi.nlm.nih.gov/compound/3020010
12214337,12214337,CC1=NC=C(C=C1)CN,0.5140776452229574,-10.783296,-9.6722355,https://upconverting.blob.core.windows.net/redox-components/12214337.png,https://pubchem.ncbi.nlm.nih.gov/compound/12214337
666418,666418,CCCC1=NC=CC(=C1)C(=S)N,0.51411239182216,-24.200254,-17.725872,https://upconverting.blob.core.windows.net/redox-components/666418.png,https://pubchem.ncbi.nlm.nih.gov/compound/666418
12147169,12147169,C1CC(=NC1)C2=CN=CC=C2,0.5141463226017295,-52.709408,3.4159791,https://upconverting.blob.core.windows.net/redox-components/12147169.png,https://pubchem.ncbi.nlm.nih.gov/compound/12147169
442649,442649,C1CC(=NC1)C2=CN=CC=C2,0.5141463226017295,-52.709194,3.4158518,https://upconverting.blob.core.windows.net/redox-components/442649.png,https://pubchem.ncbi.nlm.nih.gov/compound/442649
104669,104669,CC1=CC2=C(C=C1)C=CN=C2,0.5141467518289699,-37.34019,8.431383,https://upconverting.blob.core.windows.net/redox-components/104669.png,https://pubchem.ncbi.nlm.nih.gov/compound/104669
74570,74570,C1=CN=CC=C1CCl.Cl,0.514149723222775,-34.64422,35.489056,https://upconverting.blob.core.windows.net/redox-components/74570.png,https://pubchem.ncbi.nlm.nih.gov/compound/74570
10773600,10773600,C[Si](C)(C)C#CC1=CC=NC=C1,0.5141652061952608,-26.261793,26.336111,https://upconverting.blob.core.windows.net/redox-components/10773600.png,https://pubchem.ncbi.nlm.nih.gov/compound/10773600
79461,79461,C1=CC=[N+](C=C1)C2=CC=NC=C2.Cl.[Cl-],0.5141694127971281,-31.186049,24.106258,https://upconverting.blob.core.windows.net/redox-components/79461.png,https://pubchem.ncbi.nlm.nih.gov/compound/79461
10989591,10989591,CC1=CC=C(C=C1)S(=O)(=O)[O-].CC1=CC=[N+](C=C1)C,0.5141694127971281,11.136045,4.7829766,https://upconverting.blob.core.windows.net/redox-components/10989591.png,https://pubchem.ncbi.nlm.nih.gov/compound/10989591
316187,316187,C1=CC=C(C=C1)C(=O)CC(=O)C(=O)CC(=O)C2=CC=CC=C2,0.5142112750795333,51.072968,-13.448541,https://upconverting.blob.core.windows.net/redox-components/316187.png,https://pubchem.ncbi.nlm.nih.gov/compound/316187
87603,87603,CC1=C(N=CC=C1)Cl,0.5142147216150301,-4.2096214,-29.21877,https://upconverting.blob.core.windows.net/redox-components/87603.png,https://pubchem.ncbi.nlm.nih.gov/compound/87603
9812777,9812777,CCC1=CN=C(C=C1)N,0.5142430470053271,-12.254502,-6.3805757,https://upconverting.blob.core.windows.net/redox-components/9812777.png,https://pubchem.ncbi.nlm.nih.gov/compound/9812777
4174971,4174971,CC1=CC=C(C=C1)NCCC2=CC=CC=N2,0.5143476504381016,-16.073702,-46.10691,https://upconverting.blob.core.windows.net/redox-components/4174971.png,https://pubchem.ncbi.nlm.nih.gov/compound/4174971
98841,98841,C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)C#N,0.5145070110447509,23.843641,36.792004,https://upconverting.blob.core.windows.net/redox-components/98841.png,https://pubchem.ncbi.nlm.nih.gov/compound/98841
132398818,132398818,C1=CN=CC2=C1C=CN=C2.Cl.Cl,0.5145243810647486,-35.486782,4.255334,https://upconverting.blob.core.windows.net/redox-components/132398818.png,https://pubchem.ncbi.nlm.nih.gov/compound/132398818
3703113,3703113,CC1=C(C=C(C=C1)C(=O)CBr)C,0.5147868315306386,39.046516,-29.213781,https://upconverting.blob.core.windows.net/redox-components/3703113.png,https://pubchem.ncbi.nlm.nih.gov/compound/3703113
1394269,1394269,C1=CC=C(C(=C1)C=O)C2=CC(=CC=C2)F,0.514833608007623,25.9526,3.9053118,https://upconverting.blob.core.windows.net/redox-components/1394269.png,https://pubchem.ncbi.nlm.nih.gov/compound/1394269
69918,69918,CC(=O)C1=CC=C(C=C1)CCC2=CC=CC=C2,0.5149454386301249,48.92368,-25.093357,https://upconverting.blob.core.windows.net/redox-components/69918.png,https://pubchem.ncbi.nlm.nih.gov/compound/69918
12404013,12404013,CC1=CC(=NC=C1C)N,0.514971870413703,-3.4630837,-1.3748564,https://upconverting.blob.core.windows.net/redox-components/12404013.png,https://pubchem.ncbi.nlm.nih.gov/compound/12404013
61814,61814,CC1=CC(=C(C=C1)C=O)C,0.5150073705200686,26.479607,-1.6986837,https://upconverting.blob.core.windows.net/redox-components/61814.png,https://pubchem.ncbi.nlm.nih.gov/compound/61814
11455,11455,CC1=CC(=CC=C1)C(=O)C,0.5150144927624787,52.57632,-26.193787,https://upconverting.blob.core.windows.net/redox-components/11455.png,https://pubchem.ncbi.nlm.nih.gov/compound/11455
121552967,121552967,CC1=CC(=NC=C1CN)C.Cl,0.5150285146350896,-2.8056548,-3.610695,https://upconverting.blob.core.windows.net/redox-components/121552967.png,https://pubchem.ncbi.nlm.nih.gov/compound/121552967
123378,123378,CN(C)C1=CN=CC=C1,0.5150658952297595,-54.495758,1.8080722,https://upconverting.blob.core.windows.net/redox-components/123378.png,https://pubchem.ncbi.nlm.nih.gov/compound/123378
49966143,49966143,C1=CC=C(C=C1)CCNCCC2=CC=NC=C2,0.515102476402815,-34.581562,31.80554,https://upconverting.blob.core.windows.net/redox-components/49966143.png,https://pubchem.ncbi.nlm.nih.gov/compound/49966143
79722,79722,CC1=CC(=C(C(=C1)C)C(=O)C2=C(C=C(C=C2C)C)C)C,0.5151380289828394,37.03898,-26.450087,https://upconverting.blob.core.windows.net/redox-components/79722.png,https://pubchem.ncbi.nlm.nih.gov/compound/79722
9561246,9561246,C1=CC=C(C=C1)CCON=CC2=CC=NC=C2,0.51517767993781,-35.48223,31.77839,https://upconverting.blob.core.windows.net/redox-components/9561246.png,https://pubchem.ncbi.nlm.nih.gov/compound/9561246
136067,136067,C1=CN=CC2=C1C=NC=C2,0.5152709512467035,-35.531,4.296014,https://upconverting.blob.core.windows.net/redox-components/136067.png,https://pubchem.ncbi.nlm.nih.gov/compound/136067
112563486,112563486,C1C(CN1)(C2=CN=CC=C2)F,0.5152837379112523,-55.096237,7.0741,https://upconverting.blob.core.windows.net/redox-components/112563486.png,https://pubchem.ncbi.nlm.nih.gov/compound/112563486
1392547,1392547,CC1=CC=C(C=C1)C2=CC=CC(=C2)C=O,0.5153913652114905,23.063581,-0.50592256,https://upconverting.blob.core.windows.net/redox-components/1392547.png,https://pubchem.ncbi.nlm.nih.gov/compound/1392547
87095,87095,CC(=O)C1=CC=CC=C1C(F)(F)F,0.5154283723321825,37.787476,-19.220833,https://upconverting.blob.core.windows.net/redox-components/87095.png,https://pubchem.ncbi.nlm.nih.gov/compound/87095
23131401,23131401,CCC1=C(C=NC=C1)N,0.5154363530290732,-29.55275,7.634137,https://upconverting.blob.core.windows.net/redox-components/23131401.png,https://pubchem.ncbi.nlm.nih.gov/compound/23131401
14129,14129,C1=CC(=CC=C1CC2=CC=NC=C2)[N+](=O)[O-],0.5154510300207372,-33.048172,34.13734,https://upconverting.blob.core.windows.net/redox-components/14129.png,https://pubchem.ncbi.nlm.nih.gov/compound/14129
14910781,14910781,CC1=C(C(=NC=C1)C)N,0.5155118742847838,-24.027348,-22.8609,https://upconverting.blob.core.windows.net/redox-components/14910781.png,https://pubchem.ncbi.nlm.nih.gov/compound/14910781
3751362,3751362,CC(=O)C1=C(C=CC(=C1)C(F)(F)F)C(F)(F)F,0.5156322915291744,37.206596,-19.146067,https://upconverting.blob.core.windows.net/redox-components/3751362.png,https://pubchem.ncbi.nlm.nih.gov/compound/3751362
12896,12896,C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)[N+](=O)[O-],0.5156964872202113,2.2851355,24.392817,https://upconverting.blob.core.windows.net/redox-components/12896.png,https://pubchem.ncbi.nlm.nih.gov/compound/12896
4100857,4100857,C[Si](C)(C)C#CC1=CN=CC=C1,0.515732793307399,-55.73169,-0.18746644,https://upconverting.blob.core.windows.net/redox-components/4100857.png,https://pubchem.ncbi.nlm.nih.gov/compound/4100857
135758965,135758965,C1=CC=C2C(=C1)[N+](=CC(=[N+]2[O-])C=NO)[O-],0.515847162816862,-5.6142983,29.454157,https://upconverting.blob.core.windows.net/redox-components/135758965.png,https://pubchem.ncbi.nlm.nih.gov/compound/135758965
2760147,2760147,C1=CC=C2C(=C1)C=CC=C2C3=CC=C(C=C3)C=O,0.515945345040731,32.548943,2.3293848,https://upconverting.blob.core.windows.net/redox-components/2760147.png,https://pubchem.ncbi.nlm.nih.gov/compound/2760147
137953,137953,C1C2=CC=CC=C2C1=O,0.5161628568830934,41.63573,15.360264,https://upconverting.blob.core.windows.net/redox-components/137953.png,https://pubchem.ncbi.nlm.nih.gov/compound/137953
11806312,11806312,C1=CC=C2C=C(C=CC2=C1)C(=O)C(F)(F)F,0.516168521305232,40.211407,-10.237778,https://upconverting.blob.core.windows.net/redox-components/11806312.png,https://pubchem.ncbi.nlm.nih.gov/compound/11806312
10249,10249,CN1C=CC=C1C2=CN=CC=C2,0.5162123788620699,-52.314922,2.345817,https://upconverting.blob.core.windows.net/redox-components/10249.png,https://pubchem.ncbi.nlm.nih.gov/compound/10249
70337,70337,CCCCCC(=O)C1=CC=CC=C1,0.5162879066769879,48.35228,-14.167347,https://upconverting.blob.core.windows.net/redox-components/70337.png,https://pubchem.ncbi.nlm.nih.gov/compound/70337
74343,74343,CCC(=O)C1=CC=NC=C1,0.5163996290725688,-28.69597,39.65693,https://upconverting.blob.core.windows.net/redox-components/74343.png,https://pubchem.ncbi.nlm.nih.gov/compound/74343
58103579,58103579,CC(C1=CN=C(C=C1)C(F)(F)F)N,0.5164071838218227,-18.514246,-5.1800084,https://upconverting.blob.core.windows.net/redox-components/58103579.png,https://pubchem.ncbi.nlm.nih.gov/compound/58103579
31017,31017,C1=CC(=CN=C1)CN.Cl.Cl,0.5164351816525932,-61.323025,-7.8895974,https://upconverting.blob.core.windows.net/redox-components/31017.png,https://pubchem.ncbi.nlm.nih.gov/compound/31017
151064,151064,C1CSC2=CC=CC=C2N1,0.5165555857785691,23.41732,34.352497,https://upconverting.blob.core.windows.net/redox-components/151064.png,https://pubchem.ncbi.nlm.nih.gov/compound/151064
101120,101120,C1CC2=CC=CC=C2C(=O)C1Br,0.5166262092377188,42.625988,14.163983,https://upconverting.blob.core.windows.net/redox-components/101120.png,https://pubchem.ncbi.nlm.nih.gov/compound/101120
21867975,21867975,CC1=CC(=CN=C1C)C=C,0.5168362155248823,-4.51457,-0.7798592,https://upconverting.blob.core.windows.net/redox-components/21867975.png,https://pubchem.ncbi.nlm.nih.gov/compound/21867975
737155,737155,C1=CC(=CN=C1)C(=S)N,0.5168581229858775,-52.597603,-2.319838,https://upconverting.blob.core.windows.net/redox-components/737155.png,https://pubchem.ncbi.nlm.nih.gov/compound/737155
165943351,165943351,C1CC1CC(C2=CN=CC=C2)N.Cl,0.5169218894496741,-65.188354,7.126787,https://upconverting.blob.core.windows.net/redox-components/165943351.png,https://pubchem.ncbi.nlm.nih.gov/compound/165943351
22147841,22147841,C1=CC(=NC=C1C(F)(F)F)I,0.517092254620678,-20.548916,-4.513455,https://upconverting.blob.core.windows.net/redox-components/22147841.png,https://pubchem.ncbi.nlm.nih.gov/compound/22147841
4552784,4552784,CC(C)N=C1C=CC(=NC2=CC=CC=C2)C=C1,0.5172225297706599,13.719783,23.25292,https://upconverting.blob.core.windows.net/redox-components/4552784.png,https://pubchem.ncbi.nlm.nih.gov/compound/4552784
243167,243167,C1=CC(=C[N+](=C1)[O-])CC#N,0.5172353721884709,8.257274,8.8262,https://upconverting.blob.core.windows.net/redox-components/243167.png,https://pubchem.ncbi.nlm.nih.gov/compound/243167
119081986,119081986,CCC1=CN=CC(=C1Br)CC,0.5172772902241385,-29.288147,4.5027065,https://upconverting.blob.core.windows.net/redox-components/119081986.png,https://pubchem.ncbi.nlm.nih.gov/compound/119081986
141039,141039,CC(C)(C)C1=CC=[N+](C=C1)[O-],0.5172818211059287,11.4579735,6.9672937,https://upconverting.blob.core.windows.net/redox-components/141039.png,https://pubchem.ncbi.nlm.nih.gov/compound/141039
13200052,13200052,C1=CC=C(C=C1)C#CC(=O)C2=CC=C(C=C2)F,0.5172919672158025,60.994484,-23.847239,https://upconverting.blob.core.windows.net/redox-components/13200052.png,https://pubchem.ncbi.nlm.nih.gov/compound/13200052
4171754,4171754,CC(C)(C1=CC=NC=C1)[N+](=O)[O-],0.5173350155122148,-29.269228,19.685122,https://upconverting.blob.core.windows.net/redox-components/4171754.png,https://pubchem.ncbi.nlm.nih.gov/compound/4171754
44630828,44630828,CC1=C(N=CC=C1)CBr.Br,0.51736112301587,-6.655682,-30.048304,https://upconverting.blob.core.windows.net/redox-components/44630828.png,https://pubchem.ncbi.nlm.nih.gov/compound/44630828
62813745,62813745,C1=C(C=C(C(=C1F)F)F)N=[N+]=[N-],0.5173750432207671,6.5579214,35.30018,https://upconverting.blob.core.windows.net/redox-components/62813745.png,https://pubchem.ncbi.nlm.nih.gov/compound/62813745
11960,11960,C1=CC(=CC=C1N=[N+](C2=CC=C(C=C2)Cl)[O-])Cl,0.5173781130026823,18.88674,20.725328,https://upconverting.blob.core.windows.net/redox-components/11960.png,https://pubchem.ncbi.nlm.nih.gov/compound/11960
13100,13100,CC(=O)C1=CC=C(C=C1)CCC2=CC=C(C=C2)C(=O)C,0.5174921615118261,48.13635,-26.358837,https://upconverting.blob.core.windows.net/redox-components/13100.png,https://pubchem.ncbi.nlm.nih.gov/compound/13100
15340,15340,C1=CC(=CC=C1N=NC2=CC=C(C=C2)Cl)Cl,0.5176179123392252,17.94269,21.05829,https://upconverting.blob.core.windows.net/redox-components/15340.png,https://pubchem.ncbi.nlm.nih.gov/compound/15340
69729,69729,CCCCC(=O)C1=CC=C(C=C1)F,0.517747764821174,60.583424,-26.842926,https://upconverting.blob.core.windows.net/redox-components/69729.png,https://pubchem.ncbi.nlm.nih.gov/compound/69729
11457715,11457715,CC1=NC=C(C=C1)CC#N,0.5177719787181101,-10.717235,-7.103968,https://upconverting.blob.core.windows.net/redox-components/11457715.png,https://pubchem.ncbi.nlm.nih.gov/compound/11457715
61025615,61025615,CC(C1=CC=C(C=C1)C2=CN=CC=C2)N,0.5177760836522637,-62.45653,6.38352,https://upconverting.blob.core.windows.net/redox-components/61025615.png,https://pubchem.ncbi.nlm.nih.gov/compound/61025615
186003,186003,C#CC1=CN=CC=C1,0.5178456194855164,-55.887295,-0.23074476,https://upconverting.blob.core.windows.net/redox-components/186003.png,https://pubchem.ncbi.nlm.nih.gov/compound/186003
44154,44154,CC1=NC2=CC=CC=C2C=C1.Cl,0.518008000680026,11.841839,-13.522832,https://upconverting.blob.core.windows.net/redox-components/44154.png,https://pubchem.ncbi.nlm.nih.gov/compound/44154
4588898,4588898,C[Si](C)(C)N(C1=CC=CC=C1)N(C2=CC=CC=C2)[Si](C)(C)C,0.51802267767169,11.381062,20.025663,https://upconverting.blob.core.windows.net/redox-components/4588898.png,https://pubchem.ncbi.nlm.nih.gov/compound/4588898
66793654,66793654,C=CC1=C(C=NC=C1)Br,0.5180703093235512,-32.086624,4.645638,https://upconverting.blob.core.windows.net/redox-components/66793654.png,https://pubchem.ncbi.nlm.nih.gov/compound/66793654
60150609,60150609,CN(C)C1=CC2=C(C=C1)NC3=C(S2)C=C(C=C3)N(C)C.CS(=O)(=O)O.CS(=O)(=O)O,0.5180830959880999,20.393826,37.30632,https://upconverting.blob.core.windows.net/redox-components/60150609.png,https://pubchem.ncbi.nlm.nih.gov/compound/60150609
462442,462442,C1=CC=C(C=C1)C=NC2=CC=CC=N2,0.5181496112334926,-8.5838175,-39.34237,https://upconverting.blob.core.windows.net/redox-components/462442.png,https://pubchem.ncbi.nlm.nih.gov/compound/462442
9567757,9567757,C1=CC=C(C=C1)C=NC2=CC=CC=N2,0.5181496112334926,-8.5838175,-39.34237,https://upconverting.blob.core.windows.net/redox-components/9567757.png,https://pubchem.ncbi.nlm.nih.gov/compound/9567757
16217463,16217463,C1=CC2=C(C=CC=N2)N=C1.Cl,0.5181515015606079,8.232718,-24.381754,https://upconverting.blob.core.windows.net/redox-components/16217463.png,https://pubchem.ncbi.nlm.nih.gov/compound/16217463
71463961,71463961,C1=CC2=NC=C(N=C2C=C1F)Cl,0.518325208319791,-5.0806036,-11.18738,https://upconverting.blob.core.windows.net/redox-components/71463961.png,https://pubchem.ncbi.nlm.nih.gov/compound/71463961
226698,226698,CC1=CC2=C(C=C1C=O)C(CCC2(C)C)(C)C,0.5183682074221484,27.80914,-1.7085359,https://upconverting.blob.core.windows.net/redox-components/226698.png,https://pubchem.ncbi.nlm.nih.gov/compound/226698
5366988,5366988,C1=CC=C(C=C1)C(=O)C=CC2=CC=C(C=C2)F,0.5183682074221484,54.847145,-2.6314573,https://upconverting.blob.core.windows.net/redox-components/5366988.png,https://pubchem.ncbi.nlm.nih.gov/compound/5366988
7045,7045,C1=CC=C2C(=C1)N=CC=N2,0.5184233938232636,8.340449,-23.424248,https://upconverting.blob.core.windows.net/redox-components/7045.png,https://pubchem.ncbi.nlm.nih.gov/compound/7045
6772,6772,CCC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,0.518486770415064,53.243942,27.245346,https://upconverting.blob.core.windows.net/redox-components/6772.png,https://pubchem.ncbi.nlm.nih.gov/compound/6772
22278,22278,CC1=C(C=C(C=C1)C=O)C,0.5184970313110663,26.593994,-0.8617646,https://upconverting.blob.core.windows.net/redox-components/22278.png,https://pubchem.ncbi.nlm.nih.gov/compound/22278
1201370,1201370,CC(C)CCCC1=CC=NC=C1,0.5185733093535437,-30.53085,33.87181,https://upconverting.blob.core.windows.net/redox-components/1201370.png,https://pubchem.ncbi.nlm.nih.gov/compound/1201370
42944928,42944928,CC1=NC=C(C=C1)CN.Cl.Cl,0.5186367515374175,-10.707894,-9.739972,https://upconverting.blob.core.windows.net/redox-components/42944928.png,https://pubchem.ncbi.nlm.nih.gov/compound/42944928
11790174,11790174,CC1=CC=C(C=C1)C(C2=CC=CC=N2)N,0.5186412824192077,-8.4350195,-46.6517,https://upconverting.blob.core.windows.net/redox-components/11790174.png,https://pubchem.ncbi.nlm.nih.gov/compound/11790174
88857,88857,C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2)CC#N,0.5186609227995058,60.054546,-16.934597,https://upconverting.blob.core.windows.net/redox-components/88857.png,https://pubchem.ncbi.nlm.nih.gov/compound/88857
12747845,12747845,C1=CC=C(C=C1)C2=CC=CC=C2C(=O)CBr,0.5186653979280337,41.355713,-17.283802,https://upconverting.blob.core.windows.net/redox-components/12747845.png,https://pubchem.ncbi.nlm.nih.gov/compound/12747845
238938,238938,C1=CC=C2C(=C1)N=CC(=N2)Cl,0.5187122760727317,9.701352,-18.692831,https://upconverting.blob.core.windows.net/redox-components/238938.png,https://pubchem.ncbi.nlm.nih.gov/compound/238938
421599,421599,C1=CC=C(C=C1)C(C(C2=CC=CC=C2)C(=O)C3=CC=CC=C3)C(C4=CC=CC=C4)C(=O)C5=CC=CC=C5,0.5187152474665369,55.099785,-15.651651,https://upconverting.blob.core.windows.net/redox-components/421599.png,https://pubchem.ncbi.nlm.nih.gov/compound/421599
11159903,11159903,CC(=O)C1=CC=CC=C1C2=CC=CC=C2,0.5187420592833001,40.748028,-17.925152,https://upconverting.blob.core.windows.net/redox-components/11159903.png,https://pubchem.ncbi.nlm.nih.gov/compound/11159903
102650,102650,CC1CCC2=CC=CC=C2C1=O,0.518793039082548,43.307713,14.019677,https://upconverting.blob.core.windows.net/redox-components/102650.png,https://pubchem.ncbi.nlm.nih.gov/compound/102650
13160536,13160536,CC(C)(C)C1=C(C=NC=C1)Br,0.5188406707344093,-31.717289,5.714003,https://upconverting.blob.core.windows.net/redox-components/13160536.png,https://pubchem.ncbi.nlm.nih.gov/compound/13160536
