,CID,tsne_1,tsne_2,link,image
345,44119479,-16.132969,-26.715843,https://pubchem.ncbi.nlm.nih.gov/compound/44119479,https://upconverting.z5.web.core.windows.net/44119479.png
346,19735652,-40.982216,-4.074917,https://pubchem.ncbi.nlm.nih.gov/compound/19735652,https://upconverting.z5.web.core.windows.net/19735652.png
347,12888,-15.743994,40.493824,https://pubchem.ncbi.nlm.nih.gov/compound/12888,https://upconverting.z5.web.core.windows.net/12888.png
348,9207,27.33887,-17.40998,https://pubchem.ncbi.nlm.nih.gov/compound/9207,https://upconverting.z5.web.core.windows.net/9207.png
349,36104,-27.618633,19.790462,https://pubchem.ncbi.nlm.nih.gov/compound/36104,https://upconverting.z5.web.core.windows.net/36104.png
350,16641466,12.692374,44.57329,https://pubchem.ncbi.nlm.nih.gov/compound/16641466,https://upconverting.z5.web.core.windows.net/16641466.png
351,14896996,-7.842917,-16.533669,https://pubchem.ncbi.nlm.nih.gov/compound/14896996,https://upconverting.z5.web.core.windows.net/14896996.png
352,20061,18.327131,-26.555845,https://pubchem.ncbi.nlm.nih.gov/compound/20061,https://upconverting.z5.web.core.windows.net/20061.png
353,17534,25.289333,-28.405132,https://pubchem.ncbi.nlm.nih.gov/compound/17534,https://upconverting.z5.web.core.windows.net/17534.png
354,9162,32.612583,-25.025133,https://pubchem.ncbi.nlm.nih.gov/compound/9162,https://upconverting.z5.web.core.windows.net/9162.png
355,19508,44.583645,42.6389,https://pubchem.ncbi.nlm.nih.gov/compound/19508,https://upconverting.z5.web.core.windows.net/19508.png
356,16719,21.205484,-29.135935,https://pubchem.ncbi.nlm.nih.gov/compound/16719,https://upconverting.z5.web.core.windows.net/16719.png
357,137985,-8.795695,-12.667048,https://pubchem.ncbi.nlm.nih.gov/compound/137985,https://upconverting.z5.web.core.windows.net/137985.png
358,96589,-7.278723,-22.214804,https://pubchem.ncbi.nlm.nih.gov/compound/96589,https://upconverting.z5.web.core.windows.net/96589.png
359,345677,11.620962,-67.03563,https://pubchem.ncbi.nlm.nih.gov/compound/345677,https://upconverting.z5.web.core.windows.net/345677.png
360,11615191,-4.455967,-57.52141,https://pubchem.ncbi.nlm.nih.gov/compound/11615191,https://upconverting.z5.web.core.windows.net/11615191.png
361,315526,24.873585,35.233555,https://pubchem.ncbi.nlm.nih.gov/compound/315526,https://upconverting.z5.web.core.windows.net/315526.png
362,18923,-18.877415,37.329494,https://pubchem.ncbi.nlm.nih.gov/compound/18923,https://upconverting.z5.web.core.windows.net/18923.png
363,598777,-25.306587,40.71349,https://pubchem.ncbi.nlm.nih.gov/compound/598777,https://upconverting.z5.web.core.windows.net/598777.png
364,205922,16.950407,-69.85565,https://pubchem.ncbi.nlm.nih.gov/compound/205922,https://upconverting.z5.web.core.windows.net/205922.png
365,71208,-12.281508,-41.44489,https://pubchem.ncbi.nlm.nih.gov/compound/71208,https://upconverting.z5.web.core.windows.net/71208.png
366,5181295,39.094063,-29.114351,https://pubchem.ncbi.nlm.nih.gov/compound/5181295,https://upconverting.z5.web.core.windows.net/5181295.png
367,94880,28.801752,-26.77179,https://pubchem.ncbi.nlm.nih.gov/compound/94880,https://upconverting.z5.web.core.windows.net/94880.png
368,243973,-48.19307,32.87161,https://pubchem.ncbi.nlm.nih.gov/compound/243973,https://upconverting.z5.web.core.windows.net/243973.png
369,90237,26.359232,-30.414595,https://pubchem.ncbi.nlm.nih.gov/compound/90237,https://upconverting.z5.web.core.windows.net/90237.png
370,6436752,34.3488,16.478704,https://pubchem.ncbi.nlm.nih.gov/compound/6436752,https://upconverting.z5.web.core.windows.net/6436752.png
371,223614,13.015234,36.599464,https://pubchem.ncbi.nlm.nih.gov/compound/223614,https://upconverting.z5.web.core.windows.net/223614.png
372,238199,38.733078,-28.828167,https://pubchem.ncbi.nlm.nih.gov/compound/238199,https://upconverting.z5.web.core.windows.net/238199.png
373,3434154,-6.126704,-21.810947,https://pubchem.ncbi.nlm.nih.gov/compound/3434154,https://upconverting.z5.web.core.windows.net/3434154.png
374,721059,-36.07959,7.8226457,https://pubchem.ncbi.nlm.nih.gov/compound/721059,https://upconverting.z5.web.core.windows.net/721059.png
375,519332,6.5408816,-33.90032,https://pubchem.ncbi.nlm.nih.gov/compound/519332,https://upconverting.z5.web.core.windows.net/519332.png
376,12682939,6.66918,-37.668213,https://pubchem.ncbi.nlm.nih.gov/compound/12682939,https://upconverting.z5.web.core.windows.net/12682939.png
377,3874520,32.257717,2.9744391,https://pubchem.ncbi.nlm.nih.gov/compound/3874520,https://upconverting.z5.web.core.windows.net/3874520.png
378,3879010,-28.93451,-33.057606,https://pubchem.ncbi.nlm.nih.gov/compound/3879010,https://upconverting.z5.web.core.windows.net/3879010.png
379,15555156,-13.827533,44.28328,https://pubchem.ncbi.nlm.nih.gov/compound/15555156,https://upconverting.z5.web.core.windows.net/15555156.png
380,17039661,-20.540215,-17.568438,https://pubchem.ncbi.nlm.nih.gov/compound/17039661,https://upconverting.z5.web.core.windows.net/17039661.png
381,128844,-14.759507,-3.4502966,https://pubchem.ncbi.nlm.nih.gov/compound/128844,https://upconverting.z5.web.core.windows.net/128844.png
382,222552,-0.8664862,-30.982307,https://pubchem.ncbi.nlm.nih.gov/compound/222552,https://upconverting.z5.web.core.windows.net/222552.png
383,109115,-12.880534,46.531136,https://pubchem.ncbi.nlm.nih.gov/compound/109115,https://upconverting.z5.web.core.windows.net/109115.png
384,12411648,15.062287,-33.100563,https://pubchem.ncbi.nlm.nih.gov/compound/12411648,https://upconverting.z5.web.core.windows.net/12411648.png
385,88733,-35.781532,8.02242,https://pubchem.ncbi.nlm.nih.gov/compound/88733,https://upconverting.z5.web.core.windows.net/88733.png
386,95800,34.3488,16.478704,https://pubchem.ncbi.nlm.nih.gov/compound/95800,https://upconverting.z5.web.core.windows.net/95800.png
387,96088,7.0138617,12.071222,https://pubchem.ncbi.nlm.nih.gov/compound/96088,https://upconverting.z5.web.core.windows.net/96088.png
388,458262,16.366371,41.213223,https://pubchem.ncbi.nlm.nih.gov/compound/458262,https://upconverting.z5.web.core.windows.net/458262.png
389,5375451,34.3488,16.478704,https://pubchem.ncbi.nlm.nih.gov/compound/5375451,https://upconverting.z5.web.core.windows.net/5375451.png
390,2756527,21.134863,21.234268,https://pubchem.ncbi.nlm.nih.gov/compound/2756527,https://upconverting.z5.web.core.windows.net/2756527.png
391,58434773,-9.308572,-13.614714,https://pubchem.ncbi.nlm.nih.gov/compound/58434773,https://upconverting.z5.web.core.windows.net/58434773.png
392,2735399,-33.88796,14.769803,https://pubchem.ncbi.nlm.nih.gov/compound/2735399,https://upconverting.z5.web.core.windows.net/2735399.png
393,13019589,-3.4451096,-63.058144,https://pubchem.ncbi.nlm.nih.gov/compound/13019589,https://upconverting.z5.web.core.windows.net/13019589.png
394,2754750,-37.169254,-1.0150437,https://pubchem.ncbi.nlm.nih.gov/compound/2754750,https://upconverting.z5.web.core.windows.net/2754750.png
395,2756469,7.059078,39.982872,https://pubchem.ncbi.nlm.nih.gov/compound/2756469,https://upconverting.z5.web.core.windows.net/2756469.png
396,242567,-8.106769,-3.2816954,https://pubchem.ncbi.nlm.nih.gov/compound/242567,https://upconverting.z5.web.core.windows.net/242567.png
397,241501,14.028995,38.562706,https://pubchem.ncbi.nlm.nih.gov/compound/241501,https://upconverting.z5.web.core.windows.net/241501.png
398,2758550,-26.002628,19.65194,https://pubchem.ncbi.nlm.nih.gov/compound/2758550,https://upconverting.z5.web.core.windows.net/2758550.png
399,21048660,1.1587853,-37.972866,https://pubchem.ncbi.nlm.nih.gov/compound/21048660,https://upconverting.z5.web.core.windows.net/21048660.png
400,239810,29.561392,-56.391502,https://pubchem.ncbi.nlm.nih.gov/compound/239810,https://upconverting.z5.web.core.windows.net/239810.png
401,2758551,-27.967434,14.830354,https://pubchem.ncbi.nlm.nih.gov/compound/2758551,https://upconverting.z5.web.core.windows.net/2758551.png
402,2758769,6.1782155,39.278336,https://pubchem.ncbi.nlm.nih.gov/compound/2758769,https://upconverting.z5.web.core.windows.net/2758769.png
403,2759320,-8.687796,1.1095984,https://pubchem.ncbi.nlm.nih.gov/compound/2759320,https://upconverting.z5.web.core.windows.net/2759320.png
404,2759506,-60.303024,13.841981,https://pubchem.ncbi.nlm.nih.gov/compound/2759506,https://upconverting.z5.web.core.windows.net/2759506.png
405,2759559,1.9455923,32.788975,https://pubchem.ncbi.nlm.nih.gov/compound/2759559,https://upconverting.z5.web.core.windows.net/2759559.png
406,15567,20.727644,10.513858,https://pubchem.ncbi.nlm.nih.gov/compound/15567,https://upconverting.z5.web.core.windows.net/15567.png
407,15529,29.20616,7.6934423,https://pubchem.ncbi.nlm.nih.gov/compound/15529,https://upconverting.z5.web.core.windows.net/15529.png
408,2734329,12.244374,-15.015082,https://pubchem.ncbi.nlm.nih.gov/compound/2734329,https://upconverting.z5.web.core.windows.net/2734329.png
409,2734663,8.861399,-25.509695,https://pubchem.ncbi.nlm.nih.gov/compound/2734663,https://upconverting.z5.web.core.windows.net/2734663.png
410,14692,32.735424,-52.842773,https://pubchem.ncbi.nlm.nih.gov/compound/14692,https://upconverting.z5.web.core.windows.net/14692.png
411,15026,8.3171,11.476555,https://pubchem.ncbi.nlm.nih.gov/compound/15026,https://upconverting.z5.web.core.windows.net/15026.png
412,1605100,14.985628,-67.508514,https://pubchem.ncbi.nlm.nih.gov/compound/1605100,https://upconverting.z5.web.core.windows.net/1605100.png
413,1858533,0.41641355,-40.01389,https://pubchem.ncbi.nlm.nih.gov/compound/1858533,https://upconverting.z5.web.core.windows.net/1858533.png
414,2049534,5.059535,-19.857079,https://pubchem.ncbi.nlm.nih.gov/compound/2049534,https://upconverting.z5.web.core.windows.net/2049534.png
415,22126239,-8.586197,-60.851105,https://pubchem.ncbi.nlm.nih.gov/compound/22126239,https://upconverting.z5.web.core.windows.net/22126239.png
416,45078949,-44.944035,-28.68455,https://pubchem.ncbi.nlm.nih.gov/compound/45078949,https://upconverting.z5.web.core.windows.net/45078949.png
417,254565,-46.397392,-10.002625,https://pubchem.ncbi.nlm.nih.gov/compound/254565,https://upconverting.z5.web.core.windows.net/254565.png
418,254532,13.280823,-11.579636,https://pubchem.ncbi.nlm.nih.gov/compound/254532,https://upconverting.z5.web.core.windows.net/254532.png
419,254418,56.535706,6.9970775,https://pubchem.ncbi.nlm.nih.gov/compound/254418,https://upconverting.z5.web.core.windows.net/254418.png
420,9220,-12.008665,-59.65259,https://pubchem.ncbi.nlm.nih.gov/compound/9220,https://upconverting.z5.web.core.windows.net/9220.png
421,253821,19.98472,37.52087,https://pubchem.ncbi.nlm.nih.gov/compound/253821,https://upconverting.z5.web.core.windows.net/253821.png
422,21453601,17.315771,-44.280193,https://pubchem.ncbi.nlm.nih.gov/compound/21453601,https://upconverting.z5.web.core.windows.net/21453601.png
423,253286,-47.676846,-4.769523,https://pubchem.ncbi.nlm.nih.gov/compound/253286,https://upconverting.z5.web.core.windows.net/253286.png
424,244284,-18.150692,-42.851364,https://pubchem.ncbi.nlm.nih.gov/compound/244284,https://upconverting.z5.web.core.windows.net/244284.png
425,21186805,8.454776,-15.718701,https://pubchem.ncbi.nlm.nih.gov/compound/21186805,https://upconverting.z5.web.core.windows.net/21186805.png
426,252644,-8.407299,-42.67731,https://pubchem.ncbi.nlm.nih.gov/compound/252644,https://upconverting.z5.web.core.windows.net/252644.png
427,2733640,42.50583,-6.54325,https://pubchem.ncbi.nlm.nih.gov/compound/2733640,https://upconverting.z5.web.core.windows.net/2733640.png
428,252336,16.598938,-67.035484,https://pubchem.ncbi.nlm.nih.gov/compound/252336,https://upconverting.z5.web.core.windows.net/252336.png
429,2733927,13.5935955,39.149033,https://pubchem.ncbi.nlm.nih.gov/compound/2733927,https://upconverting.z5.web.core.windows.net/2733927.png
430,2733992,-44.92599,-27.730118,https://pubchem.ncbi.nlm.nih.gov/compound/2733992,https://upconverting.z5.web.core.windows.net/2733992.png
431,2734315,8.050406,-4.3696604,https://pubchem.ncbi.nlm.nih.gov/compound/2734315,https://upconverting.z5.web.core.windows.net/2734315.png
432,2734328,15.129283,-14.742082,https://pubchem.ncbi.nlm.nih.gov/compound/2734328,https://upconverting.z5.web.core.windows.net/2734328.png
433,15366,27.42194,-16.266006,https://pubchem.ncbi.nlm.nih.gov/compound/15366,https://upconverting.z5.web.core.windows.net/15366.png
434,2734361,0.15284038,-64.74524,https://pubchem.ncbi.nlm.nih.gov/compound/2734361,https://upconverting.z5.web.core.windows.net/2734361.png
435,2734375,9.312646,-8.214236,https://pubchem.ncbi.nlm.nih.gov/compound/2734375,https://upconverting.z5.web.core.windows.net/2734375.png
436,247634,12.028882,-69.8859,https://pubchem.ncbi.nlm.nih.gov/compound/247634,https://upconverting.z5.web.core.windows.net/247634.png
437,2734380,-20.45008,-46.484657,https://pubchem.ncbi.nlm.nih.gov/compound/2734380,https://upconverting.z5.web.core.windows.net/2734380.png
438,2734382,11.311681,-14.415678,https://pubchem.ncbi.nlm.nih.gov/compound/2734382,https://upconverting.z5.web.core.windows.net/2734382.png
439,2734608,5.253222,-4.1553054,https://pubchem.ncbi.nlm.nih.gov/compound/2734608,https://upconverting.z5.web.core.windows.net/2734608.png
440,2726650,-14.174564,44.69258,https://pubchem.ncbi.nlm.nih.gov/compound/2726650,https://upconverting.z5.web.core.windows.net/2726650.png
441,237859,-39.4208,-23.827936,https://pubchem.ncbi.nlm.nih.gov/compound/237859,https://upconverting.z5.web.core.windows.net/237859.png
442,2760546,-58.837833,-9.518567,https://pubchem.ncbi.nlm.nih.gov/compound/2760546,https://upconverting.z5.web.core.windows.net/2760546.png
443,2759560,7.940543,47.70658,https://pubchem.ncbi.nlm.nih.gov/compound/2759560,https://upconverting.z5.web.core.windows.net/2759560.png
444,3040177,-40.884895,19.896753,https://pubchem.ncbi.nlm.nih.gov/compound/3040177,https://upconverting.z5.web.core.windows.net/3040177.png
445,3035201,33.92934,-22.800201,https://pubchem.ncbi.nlm.nih.gov/compound/3035201,https://upconverting.z5.web.core.windows.net/3035201.png
446,16966,28.105381,31.62116,https://pubchem.ncbi.nlm.nih.gov/compound/16966,https://upconverting.z5.web.core.windows.net/16966.png
447,3017163,30.024815,-9.643622,https://pubchem.ncbi.nlm.nih.gov/compound/3017163,https://upconverting.z5.web.core.windows.net/3017163.png
448,16932,23.008783,-24.390377,https://pubchem.ncbi.nlm.nih.gov/compound/16932,https://upconverting.z5.web.core.windows.net/16932.png
449,2832120,13.299383,24.031437,https://pubchem.ncbi.nlm.nih.gov/compound/2832120,https://upconverting.z5.web.core.windows.net/2832120.png
450,2831996,46.787804,-20.431608,https://pubchem.ncbi.nlm.nih.gov/compound/2831996,https://upconverting.z5.web.core.windows.net/2831996.png
451,199969,-34.101402,44.206367,https://pubchem.ncbi.nlm.nih.gov/compound/199969,https://upconverting.z5.web.core.windows.net/199969.png
452,135421763,53.91899,25.685963,https://pubchem.ncbi.nlm.nih.gov/compound/135421763,https://upconverting.z5.web.core.windows.net/135421763.png
453,135441757,-6.2242174,-43.039993,https://pubchem.ncbi.nlm.nih.gov/compound/135441757,https://upconverting.z5.web.core.windows.net/135441757.png
454,18617454,-4.7313194,-65.77557,https://pubchem.ncbi.nlm.nih.gov/compound/18617454,https://upconverting.z5.web.core.windows.net/18617454.png
455,18932734,-4.8801975,-61.699886,https://pubchem.ncbi.nlm.nih.gov/compound/18932734,https://upconverting.z5.web.core.windows.net/18932734.png
456,6836,18.718098,-2.4858906,https://pubchem.ncbi.nlm.nih.gov/compound/6836,https://upconverting.z5.web.core.windows.net/6836.png
457,6825,46.831375,-20.332033,https://pubchem.ncbi.nlm.nih.gov/compound/6825,https://upconverting.z5.web.core.windows.net/6825.png
458,2781249,-7.858307,-2.7734272,https://pubchem.ncbi.nlm.nih.gov/compound/2781249,https://upconverting.z5.web.core.windows.net/2781249.png
459,3041361,-13.686111,43.177402,https://pubchem.ncbi.nlm.nih.gov/compound/3041361,https://upconverting.z5.web.core.windows.net/3041361.png
460,2776480,-40.495293,2.0218627,https://pubchem.ncbi.nlm.nih.gov/compound/2776480,https://upconverting.z5.web.core.windows.net/2776480.png
461,3147256,-37.318417,-19.703753,https://pubchem.ncbi.nlm.nih.gov/compound/3147256,https://upconverting.z5.web.core.windows.net/3147256.png
462,188128,35.410694,-22.776207,https://pubchem.ncbi.nlm.nih.gov/compound/188128,https://upconverting.z5.web.core.windows.net/188128.png
463,164738,16.27727,32.184284,https://pubchem.ncbi.nlm.nih.gov/compound/164738,https://upconverting.z5.web.core.windows.net/164738.png
464,135400613,32.735424,-52.842773,https://pubchem.ncbi.nlm.nih.gov/compound/135400613,https://upconverting.z5.web.core.windows.net/135400613.png
465,17039870,12.981657,36.566704,https://pubchem.ncbi.nlm.nih.gov/compound/17039870,https://upconverting.z5.web.core.windows.net/17039870.png
466,170530,28.664925,-24.421932,https://pubchem.ncbi.nlm.nih.gov/compound/170530,https://upconverting.z5.web.core.windows.net/170530.png
467,171254,41.447376,-19.36659,https://pubchem.ncbi.nlm.nih.gov/compound/171254,https://upconverting.z5.web.core.windows.net/171254.png
468,3356746,-8.393141,0.8950034,https://pubchem.ncbi.nlm.nih.gov/compound/3356746,https://upconverting.z5.web.core.windows.net/3356746.png
469,177338,17.038836,-40.900223,https://pubchem.ncbi.nlm.nih.gov/compound/177338,https://upconverting.z5.web.core.windows.net/177338.png
470,177578,3.326917,5.4584928,https://pubchem.ncbi.nlm.nih.gov/compound/177578,https://upconverting.z5.web.core.windows.net/177578.png
471,3300100,-21.192738,24.468716,https://pubchem.ncbi.nlm.nih.gov/compound/3300100,https://upconverting.z5.web.core.windows.net/3300100.png
472,135413511,14.45093,7.392963,https://pubchem.ncbi.nlm.nih.gov/compound/135413511,https://upconverting.z5.web.core.windows.net/135413511.png
473,3296242,-2.9287565,-55.98544,https://pubchem.ncbi.nlm.nih.gov/compound/3296242,https://upconverting.z5.web.core.windows.net/3296242.png
474,6865,36.2066,-18.52324,https://pubchem.ncbi.nlm.nih.gov/compound/6865,https://upconverting.z5.web.core.windows.net/6865.png
475,17335,-29.14144,-17.878689,https://pubchem.ncbi.nlm.nih.gov/compound/17335,https://upconverting.z5.web.core.windows.net/17335.png
476,17750867,15.068356,-14.690838,https://pubchem.ncbi.nlm.nih.gov/compound/17750867,https://upconverting.z5.web.core.windows.net/17750867.png
477,17914985,6.316132,43.37117,https://pubchem.ncbi.nlm.nih.gov/compound/17914985,https://upconverting.z5.web.core.windows.net/17914985.png
478,3160407,-3.4565828,-5.595564,https://pubchem.ncbi.nlm.nih.gov/compound/3160407,https://upconverting.z5.web.core.windows.net/3160407.png
479,2776473,-11.295582,45.242817,https://pubchem.ncbi.nlm.nih.gov/compound/2776473,https://upconverting.z5.web.core.windows.net/2776473.png
480,219408,-24.722195,37.026733,https://pubchem.ncbi.nlm.nih.gov/compound/219408,https://upconverting.z5.web.core.windows.net/219408.png
481,2776423,-11.364311,-11.694949,https://pubchem.ncbi.nlm.nih.gov/compound/2776423,https://upconverting.z5.web.core.windows.net/2776423.png
482,228287,20.254862,-4.2447805,https://pubchem.ncbi.nlm.nih.gov/compound/228287,https://upconverting.z5.web.core.windows.net/228287.png
483,258688,-44.711536,-28.42868,https://pubchem.ncbi.nlm.nih.gov/compound/258688,https://upconverting.z5.web.core.windows.net/258688.png
484,2760354,23.843071,53.427555,https://pubchem.ncbi.nlm.nih.gov/compound/2760354,https://upconverting.z5.web.core.windows.net/2760354.png
485,135478834,57.63804,2.4328089,https://pubchem.ncbi.nlm.nih.gov/compound/135478834,https://upconverting.z5.web.core.windows.net/135478834.png
486,2760346,22.992718,57.658905,https://pubchem.ncbi.nlm.nih.gov/compound/2760346,https://upconverting.z5.web.core.windows.net/2760346.png
487,2760337,18.501827,54.272976,https://pubchem.ncbi.nlm.nih.gov/compound/2760337,https://upconverting.z5.web.core.windows.net/2760337.png
488,2760313,1.9924908,30.170982,https://pubchem.ncbi.nlm.nih.gov/compound/2760313,https://upconverting.z5.web.core.windows.net/2760313.png
489,2760172,30.157404,-16.393414,https://pubchem.ncbi.nlm.nih.gov/compound/2760172,https://upconverting.z5.web.core.windows.net/2760172.png
490,135483582,-20.577976,-4.4225225,https://pubchem.ncbi.nlm.nih.gov/compound/135483582,https://upconverting.z5.web.core.windows.net/135483582.png
491,234475,-8.621026,-25.436445,https://pubchem.ncbi.nlm.nih.gov/compound/234475,https://upconverting.z5.web.core.windows.net/234475.png
492,2759867,6.377017,-11.286597,https://pubchem.ncbi.nlm.nih.gov/compound/2759867,https://upconverting.z5.web.core.windows.net/2759867.png
493,2759825,-26.334044,19.339138,https://pubchem.ncbi.nlm.nih.gov/compound/2759825,https://upconverting.z5.web.core.windows.net/2759825.png
494,20555356,-17.355703,-10.156108,https://pubchem.ncbi.nlm.nih.gov/compound/20555356,https://upconverting.z5.web.core.windows.net/20555356.png
495,9210,5.137996,-33.860176,https://pubchem.ncbi.nlm.nih.gov/compound/9210,https://upconverting.z5.web.core.windows.net/9210.png
496,2759563,8.26863,45.767445,https://pubchem.ncbi.nlm.nih.gov/compound/2759563,https://upconverting.z5.web.core.windows.net/2759563.png
497,226063,16.065422,10.594112,https://pubchem.ncbi.nlm.nih.gov/compound/226063,https://upconverting.z5.web.core.windows.net/226063.png
498,2762672,35.336758,-33.796173,https://pubchem.ncbi.nlm.nih.gov/compound/2762672,https://upconverting.z5.web.core.windows.net/2762672.png
499,225636,39.326313,16.236563,https://pubchem.ncbi.nlm.nih.gov/compound/225636,https://upconverting.z5.web.core.windows.net/225636.png
500,20265042,-2.649529,-13.883784,https://pubchem.ncbi.nlm.nih.gov/compound/20265042,https://upconverting.z5.web.core.windows.net/20265042.png
501,2776335,23.186872,-14.564322,https://pubchem.ncbi.nlm.nih.gov/compound/2776335,https://upconverting.z5.web.core.windows.net/2776335.png
502,135449248,53.831936,26.25358,https://pubchem.ncbi.nlm.nih.gov/compound/135449248,https://upconverting.z5.web.core.windows.net/135449248.png
503,220170,-42.515007,33.033005,https://pubchem.ncbi.nlm.nih.gov/compound/220170,https://upconverting.z5.web.core.windows.net/220170.png
504,2773511,13.466098,-13.908624,https://pubchem.ncbi.nlm.nih.gov/compound/2773511,https://upconverting.z5.web.core.windows.net/2773511.png
505,2771077,-38.06886,12.441657,https://pubchem.ncbi.nlm.nih.gov/compound/2771077,https://upconverting.z5.web.core.windows.net/2771077.png
506,19354432,-17.54937,-24.57258,https://pubchem.ncbi.nlm.nih.gov/compound/19354432,https://upconverting.z5.web.core.windows.net/19354432.png
507,221219,57.412975,8.340339,https://pubchem.ncbi.nlm.nih.gov/compound/221219,https://upconverting.z5.web.core.windows.net/221219.png
508,135528291,14.299757,-40.67588,https://pubchem.ncbi.nlm.nih.gov/compound/135528291,https://upconverting.z5.web.core.windows.net/135528291.png
509,20242116,13.846316,-41.817066,https://pubchem.ncbi.nlm.nih.gov/compound/20242116,https://upconverting.z5.web.core.windows.net/20242116.png
510,2763205,0.14228408,-64.74924,https://pubchem.ncbi.nlm.nih.gov/compound/2763205,https://upconverting.z5.web.core.windows.net/2763205.png
511,16325,29.288296,6.9643297,https://pubchem.ncbi.nlm.nih.gov/compound/16325,https://upconverting.z5.web.core.windows.net/16325.png
512,224123,8.560914,7.959866,https://pubchem.ncbi.nlm.nih.gov/compound/224123,https://upconverting.z5.web.core.windows.net/224123.png
513,224125,8.61154,8.123273,https://pubchem.ncbi.nlm.nih.gov/compound/224125,https://upconverting.z5.web.core.windows.net/224125.png
514,135449594,46.300358,-18.127893,https://pubchem.ncbi.nlm.nih.gov/compound/135449594,https://upconverting.z5.web.core.windows.net/135449594.png
515,224573,6.4977207,-33.932762,https://pubchem.ncbi.nlm.nih.gov/compound/224573,https://upconverting.z5.web.core.windows.net/224573.png
516,135459538,33.629776,-52.537056,https://pubchem.ncbi.nlm.nih.gov/compound/135459538,https://upconverting.z5.web.core.windows.net/135459538.png
517,2763287,2.2739668,-60.830162,https://pubchem.ncbi.nlm.nih.gov/compound/2763287,https://upconverting.z5.web.core.windows.net/2763287.png
518,258761,12.693869,37.893574,https://pubchem.ncbi.nlm.nih.gov/compound/258761,https://upconverting.z5.web.core.windows.net/258761.png
519,265007,37.338673,-26.652372,https://pubchem.ncbi.nlm.nih.gov/compound/265007,https://upconverting.z5.web.core.windows.net/265007.png
520,9227,-10.99154,-58.28661,https://pubchem.ncbi.nlm.nih.gov/compound/9227,https://upconverting.z5.web.core.windows.net/9227.png
521,28963809,1.886344,-33.475185,https://pubchem.ncbi.nlm.nih.gov/compound/28963809,https://upconverting.z5.web.core.windows.net/28963809.png
522,29893097,-15.852759,23.941422,https://pubchem.ncbi.nlm.nih.gov/compound/29893097,https://upconverting.z5.web.core.windows.net/29893097.png
523,612294,-25.25168,14.889377,https://pubchem.ncbi.nlm.nih.gov/compound/612294,https://upconverting.z5.web.core.windows.net/612294.png
524,611802,22.497097,25.51001,https://pubchem.ncbi.nlm.nih.gov/compound/611802,https://upconverting.z5.web.core.windows.net/611802.png
525,345769,15.566012,-60.61957,https://pubchem.ncbi.nlm.nih.gov/compound/345769,https://upconverting.z5.web.core.windows.net/345769.png
526,611166,44.082222,12.111394,https://pubchem.ncbi.nlm.nih.gov/compound/611166,https://upconverting.z5.web.core.windows.net/611166.png
527,11381,-12.051708,25.053255,https://pubchem.ncbi.nlm.nih.gov/compound/11381,https://upconverting.z5.web.core.windows.net/11381.png
528,344989,-5.7474327,35.628708,https://pubchem.ncbi.nlm.nih.gov/compound/344989,https://upconverting.z5.web.core.windows.net/344989.png
529,33679829,-26.913624,9.520013,https://pubchem.ncbi.nlm.nih.gov/compound/33679829,https://upconverting.z5.web.core.windows.net/33679829.png
530,135742450,17.163668,-44.933304,https://pubchem.ncbi.nlm.nih.gov/compound/135742450,https://upconverting.z5.web.core.windows.net/135742450.png
531,603401,41.216633,-0.61793864,https://pubchem.ncbi.nlm.nih.gov/compound/603401,https://upconverting.z5.web.core.windows.net/603401.png
532,599984,8.137856,40.75751,https://pubchem.ncbi.nlm.nih.gov/compound/599984,https://upconverting.z5.web.core.windows.net/599984.png
533,43145398,-52.33343,13.050849,https://pubchem.ncbi.nlm.nih.gov/compound/43145398,https://upconverting.z5.web.core.windows.net/43145398.png
534,599474,24.317322,-39.64047,https://pubchem.ncbi.nlm.nih.gov/compound/599474,https://upconverting.z5.web.core.windows.net/599474.png
535,11306,20.380157,-22.110327,https://pubchem.ncbi.nlm.nih.gov/compound/11306,https://upconverting.z5.web.core.windows.net/11306.png
536,43154911,-56.53093,-12.109479,https://pubchem.ncbi.nlm.nih.gov/compound/43154911,https://upconverting.z5.web.core.windows.net/43154911.png
537,610180,-12.30084,29.767675,https://pubchem.ncbi.nlm.nih.gov/compound/610180,https://upconverting.z5.web.core.windows.net/610180.png
538,28287544,-15.4906225,12.501562,https://pubchem.ncbi.nlm.nih.gov/compound/28287544,https://upconverting.z5.web.core.windows.net/28287544.png
539,344177,1.0681251,-25.189161,https://pubchem.ncbi.nlm.nih.gov/compound/344177,https://upconverting.z5.web.core.windows.net/344177.png
540,28065380,-27.067406,9.36165,https://pubchem.ncbi.nlm.nih.gov/compound/28065380,https://upconverting.z5.web.core.windows.net/28065380.png
541,641683,37.949455,20.420101,https://pubchem.ncbi.nlm.nih.gov/compound/641683,https://upconverting.z5.web.core.windows.net/641683.png
542,11885,23.529747,-30.410793,https://pubchem.ncbi.nlm.nih.gov/compound/11885,https://upconverting.z5.web.core.windows.net/11885.png
543,315109,-3.2177496,55.808136,https://pubchem.ncbi.nlm.nih.gov/compound/315109,https://upconverting.z5.web.core.windows.net/315109.png
544,639521,-0.6677556,56.270397,https://pubchem.ncbi.nlm.nih.gov/compound/639521,https://upconverting.z5.web.core.windows.net/639521.png
