,CID,smiles,tsne_1,tsne_2,image,link
2848,103498797,CC1=CC(=CC=C1)C(=O)CN2CCC3=C2C=C(C=C3)F,41.065796,12.6044235,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103498797.png,https://pubchem.ncbi.nlm.nih.gov/compound/103498797
2849,103498853,CCOC(=O)C(C)(C)C(=O)CN1CCC2=C1C=C(C=C2)F,48.678513,-31.407244,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103498853.png,https://pubchem.ncbi.nlm.nih.gov/compound/103498853
2850,103498863,C1CN(C2=C1C=CC(=C2)F)CC(=O)C3=CC=CC=C3F,41.32299,11.076068,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103498863.png,https://pubchem.ncbi.nlm.nih.gov/compound/103498863
2851,214267,CN(C)C1=CC=C(C=C1)C=NCCO,-68.94311,-3.999175,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/214267.png,https://pubchem.ncbi.nlm.nih.gov/compound/214267
2852,214425,CC(=O)OCCN(CCOC(=O)C)CC1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3,39.382324,-49.14724,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/214425.png,https://pubchem.ncbi.nlm.nih.gov/compound/214425
2853,108217911,CCCNCC1=C(C=CC(=C1)C)N(CC)CCCO,-54.080013,-40.448338,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/108217911.png,https://pubchem.ncbi.nlm.nih.gov/compound/108217911
2854,6506104,CCC(=CC1=[N+](C2=CC=CC=C2S1)CC)C=C3N(C4=CC=CC=C4S3)CC,7.0940623,53.67871,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/6506104.png,https://pubchem.ncbi.nlm.nih.gov/compound/6506104
2855,114509507,CCC1CN(CCC1=NO)CC(=O)NC2=CC(=CC=C2)F,57.37765,-4.253369,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/114509507.png,https://pubchem.ncbi.nlm.nih.gov/compound/114509507
2856,18564913,CN(C)C1=CC=C(C=C1)C(CNC(=O)C2CCCC2)N3CCOCC3,64.347595,-4.0223575,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/18564913.png,https://pubchem.ncbi.nlm.nih.gov/compound/18564913
2857,19089219,C1=CC=C(C=C1)C2=C(C=CC(=C2)F)N,-40.30531,4.270689,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/19089219.png,https://pubchem.ncbi.nlm.nih.gov/compound/19089219
2858,1787842,CC1=CC(=C(C=C1)NCCOC2=CC=CC=C2)C,-40.21861,-57.046646,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/1787842.png,https://pubchem.ncbi.nlm.nih.gov/compound/1787842
2859,103499722,C1CN(C2=C1C=CC(=C2)F)S(=O)(=O)C3=CC=CC(=C3)O,9.632974,9.120632,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103499722.png,https://pubchem.ncbi.nlm.nih.gov/compound/103499722
2860,215020,CC(C)SC(=NC1=CN=CC=C1)SCC2=CC=C(C=C2)C(C)(C)C,-28.896954,-27.129211,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/215020.png,https://pubchem.ncbi.nlm.nih.gov/compound/215020
2861,1263636,CC1=C(C=C(C=C1)C(=O)O)N2C(=O)C=C(C2=O)C,27.479507,-4.167917,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/1263636.png,https://pubchem.ncbi.nlm.nih.gov/compound/1263636
2862,1788021,CC1=C(C=C(C=C1)N=CC2=C(C=CC(=C2)[N+](=O)[O-])[O-])C,-32.121044,59.510983,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/1788021.png,https://pubchem.ncbi.nlm.nih.gov/compound/1788021
2863,11749517,CCN(CC)C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=C(C=C3)N(CC)CC,-54.342773,-13.5467005,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/11749517.png,https://pubchem.ncbi.nlm.nih.gov/compound/11749517
2864,12798157,CC1CN(C2=CC=CC=C12)C=O,0.9929122,39.869785,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/12798157.png,https://pubchem.ncbi.nlm.nih.gov/compound/12798157
2865,103499990,CN(CCCC(=O)O)C(=O)N1CCC2=C1C=C(C=C2)F,27.143326,14.966116,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103499990.png,https://pubchem.ncbi.nlm.nih.gov/compound/103499990
2866,7031052,CC1=CC=C(C=C1)N2CC([N+]3=C2CCCC3)(C4=CC=CC=C4)O,-15.949447,32.46611,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/7031052.png,https://pubchem.ncbi.nlm.nih.gov/compound/7031052
2867,7031081,CC1=CC=C(C=C1)C2(CN(C3=[N+]2CCCC3)C4=CC=CC(=C4C)C)O,-15.760161,32.286774,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/7031081.png,https://pubchem.ncbi.nlm.nih.gov/compound/7031081
2868,7031111,CCC1=CC=C(C=C1)N2CC([N+]3=C2CCCC3)(C4=CC=CC=C4)O,-15.35494,35.443893,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/7031111.png,https://pubchem.ncbi.nlm.nih.gov/compound/7031111
2869,7031112,CCC1=CC=C(C=C1)N2CC([N+]3=C2CCCC3)(C4=CC=CC=C4)O,-15.35494,35.443893,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/7031112.png,https://pubchem.ncbi.nlm.nih.gov/compound/7031112
2870,7031133,COC1=CC=C(C=C1)N2CC([N+]3=C2CCCC3)(C4=CC(=CC=C4)[N+](=O)[O-])O,-35.94063,79.42356,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/7031133.png,https://pubchem.ncbi.nlm.nih.gov/compound/7031133
2871,23284070,CC1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1C,-51.406326,17.303858,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/23284070.png,https://pubchem.ncbi.nlm.nih.gov/compound/23284070
2872,739827,C1=CC=C2C(=C1)N=C(O2)C3=C(C=CC(=C3)NC(=O)C4=CC=C(C=C4)F)O,24.545717,-14.545885,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/739827.png,https://pubchem.ncbi.nlm.nih.gov/compound/739827
2873,118704781,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=CC=C3F)N,-13.019127,17.68873,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/118704781.png,https://pubchem.ncbi.nlm.nih.gov/compound/118704781
2874,104024719,CC(C1=C(C=CC=C1F)N2CCCOC3=CC=CC=C32)O,18.032387,36.835224,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/104024719.png,https://pubchem.ncbi.nlm.nih.gov/compound/104024719
2875,2312941,CC(C)C1=CC=C(C=C1)N=C2C3=CC=CC=C3C(=N2)N,-43.045734,-18.490658,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/2312941.png,https://pubchem.ncbi.nlm.nih.gov/compound/2312941
2876,80431879,CC(C)(C)OC(=O)NC1=CC=CC2=C1CNCC2,79.96316,-23.678122,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/80431879.png,https://pubchem.ncbi.nlm.nih.gov/compound/80431879
2877,133909366,CC(C)(C)C1=CC=CC=C1NC(=O)CCCNC(=O)C2=C(C=C(C=C2)F)F,22.21552,-32.900017,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/133909366.png,https://pubchem.ncbi.nlm.nih.gov/compound/133909366
2878,84626303,CC(C)(C)C1=CC2=C(C=C1)N=C(S2)CC#N,-57.338528,22.40544,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/84626303.png,https://pubchem.ncbi.nlm.nih.gov/compound/84626303
2879,2837484,C1C(N(N=C1C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)O)C4=CC=CC=C4,4.291261,5.6956677,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/2837484.png,https://pubchem.ncbi.nlm.nih.gov/compound/2837484
2880,141249532,CCCCCCCC[N+]1=CC=C(C=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-6.7978325,-8.240266,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/141249532.png,https://pubchem.ncbi.nlm.nih.gov/compound/141249532
2881,70995059,CC1=CC=C(C=C1)C2=CC3=C(C=C2)N(C=C3)C,-38.13685,13.744137,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/70995059.png,https://pubchem.ncbi.nlm.nih.gov/compound/70995059
2882,118705407,CC1(C2=CC=CC=C2[N+](=C1C=CC=CC=C3C(C4=CC=CC=C4N3CCCCS(=O)(=O)[O-])(C)C)CCCCCC(=O)O)C,15.938042,71.998634,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/118705407.png,https://pubchem.ncbi.nlm.nih.gov/compound/118705407
2883,118705408,CC1(C2=CC=CC=C2[N+](=C1C=CC=CC=C3C(C4=CC=CC=C4N3CCCCS(=O)(=O)[O-])(C)C)CCCCCC(=O)ON5C(=O)CCC5=O)C,15.965577,74.734924,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/118705408.png,https://pubchem.ncbi.nlm.nih.gov/compound/118705408
2884,118705403,CC1(C2=CC=CC=C2[N+](=C1C=CC=C3C(C4=C(N3CCCCCC(=O)ON5C(=O)CCC5=O)C=CC(=C4)S(=O)(=O)[O-])(C)C)CCCCS(=O)(=O)[O-])C.[Na+],16.463146,76.16061,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/118705403.png,https://pubchem.ncbi.nlm.nih.gov/compound/118705403
2885,108219674,CC1=CC(=C(C=C1)N2CCC(=CC2)COC)C=CC(=O)O,51.816116,-14.485862,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/108219674.png,https://pubchem.ncbi.nlm.nih.gov/compound/108219674
2886,13847966,C1=CC(=C(C(=C1)CC2=CC=C(C=C2)N)N)CC3=CC=C(C=C3)N,-45.47103,1.2874018,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/13847966.png,https://pubchem.ncbi.nlm.nih.gov/compound/13847966
2887,5983663,CC1=CC=C(C=C1)C(=O)C=CC2=CC=C(C=C2)N(C)C,-7.106803,-29.613462,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/5983663.png,https://pubchem.ncbi.nlm.nih.gov/compound/5983663
2888,740883,C1CN(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3,43.5515,24.357094,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/740883.png,https://pubchem.ncbi.nlm.nih.gov/compound/740883
2889,10702388,CC(C)(C)C1=C(C=C(C=C1)C#N)N,-40.625004,-0.0993122,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/10702388.png,https://pubchem.ncbi.nlm.nih.gov/compound/10702388
2890,124673805,CC1=CC(=C2C(=C1CN3CCCCC3C4=CC=CC=C4)C=CN2)C,-26.18105,27.463902,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/124673805.png,https://pubchem.ncbi.nlm.nih.gov/compound/124673805
2891,740952,CC1=CC=CC=C1N2CCN(CC2)S(=O)(=O)C3=CC=CC=C3,6.060147,10.895641,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/740952.png,https://pubchem.ncbi.nlm.nih.gov/compound/740952
2892,2838106,CCOC(=O)C1CCCN(C1)CC2=CC=C(C=C2)N(C)C,47.436935,-36.72802,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/2838106.png,https://pubchem.ncbi.nlm.nih.gov/compound/2838106
2893,20139663,CC1(CCCC1)C2=CC=C(C=C2)N,-28.22089,18.836205,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/20139663.png,https://pubchem.ncbi.nlm.nih.gov/compound/20139663
2894,4935324,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2NC(=O)CCCCC(=O)NC3=CC=CC=C3C(=O)NC(C)C4=CC=CC=C4,11.047779,-63.886356,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/4935324.png,https://pubchem.ncbi.nlm.nih.gov/compound/4935324
2895,12275419,C1CN=CC2=CC=CC=C21.C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],-28.556065,69.132805,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/12275419.png,https://pubchem.ncbi.nlm.nih.gov/compound/12275419
2896,2838240,CN1CCC(CC1)N(C)CC2=CC(=C(C=C2[N+](=O)[O-])OC)OC,-37.051952,84.98292,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/2838240.png,https://pubchem.ncbi.nlm.nih.gov/compound/2838240
2897,4935493,CC1=C(C(=CC=C1)NC(=O)OC(C)(C)C)C,81.09292,-24.98792,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/4935493.png,https://pubchem.ncbi.nlm.nih.gov/compound/4935493
2898,103501645,C1CN(C2=C1C=CC(=C2)F)CC3=C(C=CS3)C#CCN,0.6324052,32.815876,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103501645.png,https://pubchem.ncbi.nlm.nih.gov/compound/103501645
2899,217047,CCS(=O)(=O)O.CC1(C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)SCCN(C)C)C,2.134802,-12.317125,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/217047.png,https://pubchem.ncbi.nlm.nih.gov/compound/217047
2900,2838498,C1CN(CCN1CC2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3)[N+](=O)[O-],-22.461403,68.10458,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/2838498.png,https://pubchem.ncbi.nlm.nih.gov/compound/2838498
2901,103501925,CC(CCCCN1CCC2=C1C=C(C=C2)F)(C(=O)OC)N,57.73409,-24.517502,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103501925.png,https://pubchem.ncbi.nlm.nih.gov/compound/103501925
2902,2838642,COC1=CC(=CC(=C1O)[N+](=O)[O-])CN2CCN(CC2)C3=CC=C(C=C3)[N+](=O)[O-],-36.08055,81.52487,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/2838642.png,https://pubchem.ncbi.nlm.nih.gov/compound/2838642
2903,217327,C1CCN(CC1)C2=CC=C(C=C2)CCN,-16.087534,38.07368,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/217327.png,https://pubchem.ncbi.nlm.nih.gov/compound/217327
2904,6508934,C[N+](CC=CC1=CC=CC=C1)(C2=CC=CC=C2)[O-].C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],-29.52761,53.281464,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/6508934.png,https://pubchem.ncbi.nlm.nih.gov/compound/6508934
2905,4936084,CCC1=CC=CC(=C1N2C(=O)C3=CC=CC=C3C2=O)C,-4.808721,25.056723,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/4936084.png,https://pubchem.ncbi.nlm.nih.gov/compound/4936084
2906,112415143,CC(CNCC1=C(C=CC(=C1)[N+](=O)[O-])O)(CN(C)C)O,-44.986607,61.686375,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/112415143.png,https://pubchem.ncbi.nlm.nih.gov/compound/112415143
2907,13324723,C1CN(C2=CC=CC=C21)CC3=CC=CC(=C3)CN,-11.591691,38.041733,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/13324723.png,https://pubchem.ncbi.nlm.nih.gov/compound/13324723
2908,217667,CN1C2=C(C=CC(=C2)C(=O)O)C3=CC=CC=C3C1=O,26.818645,-4.4689083,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/217667.png,https://pubchem.ncbi.nlm.nih.gov/compound/217667
2909,103502435,CC1(CCCC(C1=O)CN2CCC3=C2C=C(C=C3)F)C,-2.0916748,33.87786,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103502435.png,https://pubchem.ncbi.nlm.nih.gov/compound/103502435
2910,103502447,CC(C)C1CCC(=O)C(C1)CN2CCC3=C2C=C(C=C3)F,-1.8539464,33.46425,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103502447.png,https://pubchem.ncbi.nlm.nih.gov/compound/103502447
2911,103502455,CCC1CCC(=O)C(C1)CN2CCC3=C2C=C(C=C3)F,-1.9903022,33.803192,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103502455.png,https://pubchem.ncbi.nlm.nih.gov/compound/103502455
2912,217831,CC(C1=CC=C(C=C1)NCC2=CC=CC=C2)C(=O)O,11.0031395,-59.183773,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/217831.png,https://pubchem.ncbi.nlm.nih.gov/compound/217831
2913,6509372,C1=CC=C(C=C1)C(=NNC2=CC=CC=C2)C3=CC=CC=N3,-28.978691,-15.57788,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/6509372.png,https://pubchem.ncbi.nlm.nih.gov/compound/6509372
2914,103502745,C1CCC(C1)(CN2CCC3=C2C=C(C=C3)F)C(=O)O,38.485092,10.273883,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103502745.png,https://pubchem.ncbi.nlm.nih.gov/compound/103502745
2915,103502746,CC1CCC(CC1)(CN2CCC3=C2C=C(C=C3)F)C(=O)O,38.40696,10.110212,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103502746.png,https://pubchem.ncbi.nlm.nih.gov/compound/103502746
2916,133387188,CCOC(=O)C1(CCN(C1)C2=C(C=C(C=C2)C(F)(F)F)C#N)C,47.02623,-32.744938,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/133387188.png,https://pubchem.ncbi.nlm.nih.gov/compound/133387188
2917,103502780,CCC(C)(CN1CCC2=C1C=C(C=C2)F)CO,12.557805,28.331833,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103502780.png,https://pubchem.ncbi.nlm.nih.gov/compound/103502780
2918,90395603,CC(C)N1C=CC(=O)C2=CC=CC=C21,-43.45315,-13.665168,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/90395603.png,https://pubchem.ncbi.nlm.nih.gov/compound/90395603
2919,218078,C1CCC(C1)C2=C(C(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O,-27.723265,67.33924,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/218078.png,https://pubchem.ncbi.nlm.nih.gov/compound/218078
2920,133387238,CCOC(=O)C1(CCN(C1)C2=C(C=C(C=C2)F)C#N)C,47.043743,-32.709316,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/133387238.png,https://pubchem.ncbi.nlm.nih.gov/compound/133387238
2921,22762475,CC1=CC=C(C=C1)NC2=CC=C(C=C2)C(C)C,-41.957672,-19.134993,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/22762475.png,https://pubchem.ncbi.nlm.nih.gov/compound/22762475
2922,742446,CC12CN3CC(C1=O)(CN(C2)C3C4=CN(C5=CC=CC=C54)C)C,-36.366337,22.108614,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/742446.png,https://pubchem.ncbi.nlm.nih.gov/compound/742446
2923,218213,CC1(C2=CC=CC=C2[N+](=C1C=CC=C3C(C4=CC=CC=C4N3CCCS(=O)(=O)O)(C)C)CCCS(=O)(=O)O)C,15.456566,70.27171,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/218213.png,https://pubchem.ncbi.nlm.nih.gov/compound/218213
2924,22762596,C1CN(CCN1CC2=CC=C(S2)C3=CC=CC=C3)C4=CC=CC=C4,-24.216333,33.500458,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/22762596.png,https://pubchem.ncbi.nlm.nih.gov/compound/22762596
2925,12276859,CCN1C2=CC=CC=C2CC3=CC=CC=C31,1.7326126,28.625605,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/12276859.png,https://pubchem.ncbi.nlm.nih.gov/compound/12276859
2926,103503090,CCNCC1=CC(=C(S1)C)CN2CCC3=C2C=C(C=C3)F,1.8510374,32.611652,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103503090.png,https://pubchem.ncbi.nlm.nih.gov/compound/103503090
2927,6509879,CCC1=C(C(=CC=C1)CC)NC(=O)N=C2CCCN2C,59.43739,-4.0864887,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/6509879.png,https://pubchem.ncbi.nlm.nih.gov/compound/6509879
2928,7034175,CC1=CC=CC=C1NC(=O)C(=O)NCCC2=CC=CC=C2F,15.128339,-31.108238,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/7034175.png,https://pubchem.ncbi.nlm.nih.gov/compound/7034175
2929,57366031,C1=CC=C(C=C1)C(=NC2=CC=CC=C2)C(=O)CC3=CC=CC4=CC=CC=C43,22.687136,0.66553646,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/57366031.png,https://pubchem.ncbi.nlm.nih.gov/compound/57366031
2930,4937253,CN(CC1=CC=CC=C1)C(=O)C2=CC=CC=C2NC(=O)C3=CC=C(C=C3)C4=CC=CC=C4,6.4295287,-41.110455,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/4937253.png,https://pubchem.ncbi.nlm.nih.gov/compound/4937253
2931,57366202,CC1=CC=CC=C1NOC(=O)C2CCCCC2,54.784615,-16.05214,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/57366202.png,https://pubchem.ncbi.nlm.nih.gov/compound/57366202
2932,23287593,CCNC1=CC=C(C=C1)C(C)C,-42.841537,-21.48358,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/23287593.png,https://pubchem.ncbi.nlm.nih.gov/compound/23287593
2933,218930,CCOP(=O)(C)SCCN(C)C1=CC=CC(=C1)C,-42.468327,-47.29486,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/218930.png,https://pubchem.ncbi.nlm.nih.gov/compound/218930
2934,9131852,CC(C)C(C1=CC=CC=C1)[NH2+]CC(=O)NC2=CC=C(C=C2)[N+](=O)[O-],-55.798565,58.59184,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/9131852.png,https://pubchem.ncbi.nlm.nih.gov/compound/9131852
2935,103503731,C1CN(C2=C1C=CC(=C2)F)CC3(CC3)CC(=O)O,37.50065,10.05124,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103503731.png,https://pubchem.ncbi.nlm.nih.gov/compound/103503731
2936,3889028,CCN(CC)C(=O)COCC(=O)NC1=CC=C(C=C1)C(C)C,50.42393,-51.15487,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3889028.png,https://pubchem.ncbi.nlm.nih.gov/compound/3889028
2937,21190573,CN(C)C1=CC=C(C=C1)C2CC2N,-48.94458,-6.7389555,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/21190573.png,https://pubchem.ncbi.nlm.nih.gov/compound/21190573
2938,165835787,CC(C)(C)OC(=O)NC1=C(C=C(C=C1)F)C2(CC2)CN,82.77584,-24.306654,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/165835787.png,https://pubchem.ncbi.nlm.nih.gov/compound/165835787
2939,104552418,CC(CO)N(C)C1=C(C=C(C=C1)F)C(C)N,-51.4815,-28.997194,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/104552418.png,https://pubchem.ncbi.nlm.nih.gov/compound/104552418
2940,9132005,CC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)C[NH2+]C(C2=CC=CC=C2)C(C)C,-55.51316,58.487114,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/9132005.png,https://pubchem.ncbi.nlm.nih.gov/compound/9132005
2941,79386807,CC(C1=CC=CC=C1N(C)CC(C)(C)O)O,-48.68416,-28.557484,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/79386807.png,https://pubchem.ncbi.nlm.nih.gov/compound/79386807
2942,154884334,CC1=C(N=C(C=C1)C)CC2=CC=CC=C2.C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],-43.046772,54.862267,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/154884334.png,https://pubchem.ncbi.nlm.nih.gov/compound/154884334
2943,743721,CC1(CC2=CC(=C(C=C2C(=N1)CC3=CC=CC=C3)OC)OC)C,-10.869565,-0.12993337,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/743721.png,https://pubchem.ncbi.nlm.nih.gov/compound/743721
2944,103504230,CCCNCCCS(=O)(=O)N1CCC2=C1C=C(C=C2)F,12.474914,12.939582,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103504230.png,https://pubchem.ncbi.nlm.nih.gov/compound/103504230
2945,103504247,CCCNCC(C)S(=O)(=O)N1CCC2=C1C=C(C=C2)F,12.537232,13.063065,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103504247.png,https://pubchem.ncbi.nlm.nih.gov/compound/103504247
2946,79387029,CC(=O)C1=C(C=CC(=C1)F)N(C)CC(C)(C)O,-2.7876096,-37.110256,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/79387029.png,https://pubchem.ncbi.nlm.nih.gov/compound/79387029
2947,142825937,CCN(CC)C1=CC=C(C=C1)C(=O)CC(C)C,3.639832,-49.084076,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/142825937.png,https://pubchem.ncbi.nlm.nih.gov/compound/142825937
