,CID,smiles
9204,69306305,C=CC(=O)OC(C1=CC=CC=C1)C(F)(F)F
9205,87394267,C=CC(=O)O.OF
9206,140347373,C=CC(=O)O.C=CC(=O)O.N.N
9207,87656430,CCCC(CC(=O)OC=C)C(CC)COC(=O)C=C
9208,89229296,CCCCOC(COC(=O)C=C)O
9209,121473024,CCCC(=O)OCCCOC(=O)C=C
9210,142706727,CC12CC(C3C1CC(C3)COC(=O)C=C)C(C2)O
9211,90015790,CCCCCC(CC[Si](CC)(OCC)OCC)OC(=O)C=C
9212,154241074,CCCCCCCC(CCCCC)OC(=O)C=C
9213,160270395,C.C.C.C.C.C.C.C.CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C.C=CC(=O)OCCOCCOCCOC(=O)C=C
9214,18188369,C=CC(=O)[O-].C1CCOC1
9215,87132260,C=CC(=O)OCCCN(CC1CO1)CC2CO2
9216,18188390,CCCCCCCCCC(C)(C)OC(=O)C=C
9217,87394417,CCOC(=O)C=C.O
9218,159484018,C=CC(=O)OCCOCCO.C=CC(=O)OCCOCCOCCO
9219,140347509,CN(C)C(=NCCOC(=O)C=C)N(C)C
9220,158173305,C=CC(=O)OCCCC1CC2CC1C3C2C4C(C3)O4
9221,90015888,CCCCCC(CC[Si](C)(OCC)OCC)OC(=O)C=C
9222,58820788,COCCCCOCCOOC(=O)C=C
9223,139823285,CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCC)OC(=O)C=C
9224,163678397,C=CC(=O)OC(C(F)(F)F)C(F)(F)I1C[I-]1
9225,88967428,CCC(C)(C(C)COC(C)(C)C)OC(=O)C=C
9226,88967433,CC(C)(C)OCC(C)(C)OC(=O)C=C
9227,118589707,C=CC(=O)OC1=CC(=C(C=C1)F)C(F)(F)F
9228,156338451,CC(N(CC1=CC=CC=C1)C(=O)N)OC(=O)C=C
9229,88443173,CCCC(C(OC(=O)C=C)(F)F)F
9230,68258087,C=CC(=O)OCC12CCC(C1)C3C2CCC3
9231,159222059,CO[Si](CCCOC(=O)C=C)(OC)OC.CO[Si](CCCOC(=O)C=C)(OC)OC
9232,86608177,CC(C)CCCCCOC(=O)C=C.CC(=O)OC=C
9233,157124935,C.C.C.C.C.C.C.C.C.C.CC(=C)C(=O)OCCOCC(COCCOC(=O)C(=C)C)OCCOCCOC(COOC(=O)C=C)COOC(=O)C=C.C=C.C=C
9234,90016092,CCCCCC(CC[Si](CC)(OC)OC)OC(=O)C=C
9235,56985975,C=CC(=O)OC(CF)Cl
9236,87918978,C=CC(=O)OCOC(F)(F)F
9237,60131746,C=CC(=O)OC1COCOC1
9238,19761571,C=CC(=O)OCCOCC#C
9239,153979309,CCCCCCCCCC(CCCCC)OC(=O)C=C
9240,88443322,CCCCC(C(OC(=O)C=C)(F)F)F
9241,145852859,CCC1(CC2(CC1C(C2O)(C)C)C)OC(=O)C=C
9242,140872133,CCCCCC(CC)(CC(CC)CCCC)OC(=O)C=C
9243,140347848,C=CC(=O)[O-].C=CC(=O)[O-].[Na+].[K+]
9244,87656924,CCC[Si](OC(=O)C=C)O[Si](C)(C)C
9245,90016221,CCCCCC(CC[Si](C)(C)OCC)OC(=O)C=C
9246,90016223,CCCCCC(CC[Si]OC(C)(C)C)OC(=O)C=C
9247,90016233,CCCCCC(CC[Si](C)(OC)OC)OC(=O)C=C
9248,90016235,CCCCCC(CCC[Si](OC)OC)OC(=O)C=C
9249,87656944,CC(C(OC(=O)C=C)(OC(=O)C=C)OC(C(C)OC(=O)C=C)(OC(=O)C=C)OC(=O)C=C)OC(=O)C=C
9250,87656948,CCC(CO)(CO)CO.C=CC(=O)OC(CCOCCC(OC(=O)C=C)(OC(=O)C=C)OC(=O)C=C)(OC(=O)C=C)OC(=O)C=C
9251,87656949,C=CC(=O)OC(CCOCCC(OC(=O)C=C)(OC(=O)C=C)OC(=O)C=C)(OC(=O)C=C)OC(=O)C=C
9252,159484413,CCOC(=O)C=C.CC(=C)C(=O)OC.CC(=C)C(=O)OCCO.C=CC(=O)O
9253,57772573,CC(COCC1CCCO1)OC(=O)C=C
9254,90802721,CCCN(CC)CCCOC(=O)C=C
9255,88443468,COC.C=CC(=O)O.C(COCCOCCOCCOCCO)O
9256,90016346,CCCCCC(CC[Si](CC)(CC)OCC)OC(=O)C=C
9257,90016348,CCCCCC(CC[Si]OC(CC)CCC)OC(=O)C=C
9258,139823713,CCCCOC(C(C)O)(O)OC(=O)C=C
9259,90016361,CCCCCC(CC[Si](C)(C)OC)OC(=O)C=C
9260,90016365,CCCCCC(CC[Si](OCC)OCC)OC(=O)C=C
9261,154503791,CC(C(C)(C)O[SiH3])OC(=O)C=C
9262,90016368,CCCCCC(CC[Si]OC(C)C)OC(=O)C=C
9263,100995,C=CC(=O)OCCOCCOCCOCCOCCOC(=O)C=C
9264,88443537,CCC(C(OC(=O)C=C)(F)F)F
9265,88443539,C=CC(=O)OCC(C(CF)F)F
9266,142707350,C[N+](C)(CCOC(=O)C=C)CC(=O)O.[Cl-]
9267,164989596,C=CC(=C)OCC1CCC2C1C3CC(C2C3)COC(=O)C=C
9268,87394989,CCCCCCOC(=O)C(=C)CC.COC(=O)C=C
9269,153979569,CCCCCCCCCCCCC(CC)CCCCOC(=O)C=C
9270,163941043,CC(OC1CC2CC1C3C2CC4C3O4)(OC(=O)C=C)I
9271,23169726,CC[N+](C)(CC)C(C)OC(=O)C=C
9272,59345600,CCCCCCCCCCCCCCCCCCOCCOC(=O)C=C
9273,59345604,C=CC(=O)OCCOCCCO
9274,59345601,C=CC(=O)OCCOCCCCO
9275,59345602,C=CC(=O)OCCCOCCCCO
9276,101059,C=CC(=O)OCC1=C(C(=C(C(=C1Br)Br)Br)Br)Br
9277,101058,C=CC(=O)OCC1=C(C(=C(C(=C1Br)Br)COC(=O)C=C)Br)Br
9278,59345603,CCCCC(CC)COCCCOCCOC(=O)C=C
9279,150571731,C=CC(=O)OCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C
9280,141396692,CCC1(OCCC(O1)COC(=O)C=C)C
9281,23431899,C=CC(=O)OCCC(=O)[O-]
9282,57248507,CCCCNC(C)COC(=O)C=C
9283,87919387,CCOC(OC)OC(=O)C=C
9284,87132958,C=CC(=O)O.C(Cl)Cl
9285,154241824,C=CC(=O)OCC(CC(C(C(F)(F)F)(F)F)(F)F)O
9286,87395112,COC(=O)C=C.O
9287,157649713,C=CC(=O)O.C=CC(=O)O.C=CC(=O)O.[Ti]
9288,19761984,CC1(OCC(O1)C2C(OC(O2)(C)C)COC(=O)C=C)C
9289,140348229,CC(COCCOCCO)(O)OC(=O)C=C
9290,140348230,CCC(COCCOCCO)(O)OC(=O)C=C
9291,87919461,CCN(CC)CCOC(=O)C(=C)C.CN(C)CCOC(=O)C=C
9292,88443769,CCCCOCCCC.C=CC(=O)O.C(COCCO)O
9293,88443817,CCOCC.C=CC(=O)O.C(COCCO)O
9294,67472302,C=CC(=O)OC1=CC(=C(C=C1)C2=CC(=CC=C2)C3=C(C=C(C=C3)OC(=O)C=C)F)F
9295,67472307,C=CC(=O)OC1=CC(=C(C=C1)C2=CC(=CC(=C2)F)C3=C(C=C(C=C3)OC(=O)C=C)F)F
9296,67472311,C=CC(=O)OC1=CC=C(C=C1)C2=CC(=CC(=C2)F)C3=CC=C(C=C3)OC(=O)C=C
9297,67472313,C=CC(=O)OC1=C(C=C(C=C1)C2=CC(=CC=C2)C3=CC(=C(C=C3)OC(=O)C=C)F)F
9298,67472314,C=CC(=O)OC1=C(C=C(C=C1)C2=CC(=CC(=C2)F)C3=CC(=C(C=C3)OC(=O)C=C)F)F
9299,140872671,CC(COC(=O)C(=COC(=O)C=C)C)OC(=O)C
9300,91589606,CC[Si](CC)(CCCOC(=O)C=C)O[Si]12O[Si]3(O[Si]4(O[Si]5(O[Si](O3)(O[Si](O1)(O[Si](O5)(O[Si](O4)(O2)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C
9301,87657517,COCCOC(CCCOC(=O)C=C)(OCCOC)[Si]
9302,91065397,CC[Si](C)(OC(COC(=O)C=C)COC(=O)C(=C)C)OC(COC(=O)C=C)COC(=O)C(=C)C
9303,54365237,C=CC(=O)OS(=O)(=O)OC(=O)C=C
9304,139824185,CN(C)CCOCCOCCOCCOC(=O)C=C
9305,139824186,CCCN(CCC)CCOCCOCCOC(=O)C=C
9306,139824187,CCCN(CCC)CCOCCOC(=O)C=C
9307,139824190,CCN(CC)CCOCCOCCOC(=O)C=C
9308,10062937,COCCCCC1(C2CC3CC(C2)CC1C3)OC(=O)C=C
9309,88706167,CCOC1=C(C(=C(C=C1Br)Br)OC(=O)C=C)Br
9310,141135001,CCCCC(OC(=O)C=C)S(=O)(=O)O
9311,141135003,CCC(C)(OC(=O)C=C)S(=O)(=O)O
9312,141135006,CC(C)C(OC(=O)C=C)S(=O)(=O)O
9313,141135014,CPCCOC(=O)C=C
9314,87657667,CCCOC(=O)C=C.CCCS(=O)(=O)O
9315,154242258,CCC[SiH](CCCCCOC(=O)C=C)CCOC
9316,22645975,C=CC(=O)OC1=C(C(=C(C(=C1F)F)C2=C(C(=C(C(=C2F)F)OC(=O)C=C)F)F)F)F
9317,22645978,C=CC(=O)OC1=C(C(=C(C(=C1F)F)OC(=O)C=C)F)F
9318,23432410,CCCOC(=O)C(=COC(=O)C=C)O
9319,144542941,C=CC(=O)ON1C(=O)CCC1=O.C=N
9320,153463986,CC(C)(C(=O)OCCOC(=O)C=C)OC(=C)C(=O)OCCOC(=O)C=C
9321,139562214,C=CC(=O)OCCC1CCC2C1C3CCC2C3COC(=O)C=C
9322,131697901,C=CC(=O)OC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
9323,147688688,C=CC(=O)OCCCCCCCCCCCC(F)(F)F
9324,101813498,C=CC(=O)O.[NH4+]
9325,101642,C=CC(=O)OCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
9326,145853707,CCCC(C(F)(F)F)OC(=O)C=C
9327,87919927,C=CC(=O)O.O=[Al]
9328,23432513,CC(C)O[Si]CCCOC(=O)C=C
9329,20548943,C=CC(=O)OC1=C(C=C(C=C1)OCCCOC2=CC(=C(C=C2)OC(=O)C=C)F)F
9330,20548952,C=CC(=O)OC1=CC(=C(C=C1)OCCCCOC2=C(C=C(C=C2)OC(=O)C=C)Br)Br
9331,57249119,CC=CC(=O)OCCCCCCCOC(=O)C=C
9332,158960999,CCCO[Si](C)(C)COC(=O)C(=C)C.CC(=C)C[SiH2]CC[SiH](C)C[Si](C)(C)COC(=O)C=C.CC(=C)C[SiH2]CC[Si](C)(C)O[Si](C)(C)COC(=O)C=C
9333,57773428,C=CC(=O)OCCCOOCCCOOCCCOOCCCOOCCCOOCCCO
9334,57773439,CS(=O)(=O)OCCCOC(=O)C=C
9335,123309443,CCO[SiH2]CCCOC(=O)C=C
9336,141659570,C=CC(=O)OCCOCCC1CCCO1
9337,88182197,CC(=C(C)C(=O)O[Si]1CCCCO1)COC(=O)C=C
9338,161320381,CC(COC(=O)C=C)O.C=O
9339,138513893,C=CC(=O)OCCN(COC(=O)C=C)F
9340,88444396,C=CC(=O)OC(CCCCC(F)(F)F)(F)F
9341,161320473,C.C=CC(=O)OCCOCCOCC(COCCOCCOC(=O)C=C)(COCCOCCOC(=O)C=C)COCC(COCCOCCOC(=O)C=C)(COCCOCCOC(=O)C=C)COCCOCCOC(=O)C=C
9342,159485477,C.C.CCC(COC(=O)C=C)O
9343,148999758,C=CC(=O)OC1=CC=C(C=C1)C2=C(C=C(C=C2)OC(=O)C#C)F
9344,23432835,CCCCOC(=O)C=C.CC(=C)C(=O)OC.COC(=O)C=C
9345,60133005,C=CC(=O)OCC[Si](Cl)Cl
9346,87920315,CCCCOC(=O)C=C.CC(=C)C(=O)OCCC[Si](OC)(OC)OC
9347,118066876,C=CC(=O)OCCOC(=O)CC=CC1=CC=C(C=C1)C(F)(F)F
9348,87920328,C=CC=C.C=CC(=O)O.C=CC(=O)O
9349,88444638,CC(CCS(=O)(=O)O)OC(=O)C=C.[Na]
9350,121420652,CCCCCCCC(CCCCCC)CCCOC(=O)C=C
9351,87920380,C=CCC(C1CO1)OC(=O)C=C
9352,121420653,CCCCCCCC(CCCCC)CCCOC(=O)C=C
9353,87920382,CC=C.C=CC(=O)OCC1CO1
9354,121420654,CCCCCCCCCC(CCCCCCCC)COC(=O)C=C
9355,18714382,C=CC(=O)OC1=C(C(=C(C(=C1F)F)F)OC(=O)C=C)F
9356,18714383,C=CC(=O)OC1=C(C(=C(C(=C1OC(=O)C=C)Br)Br)Br)OC(=O)C=C
9357,18714385,C=CC(=O)OC1=C(C(=C(C(=C1F)F)OC2=C(C(=C(C(=C2F)F)Br)F)F)F)F
9358,18714386,C=CC(=O)OC1=C(C(=C(C(=C1F)F)Br)F)F
9359,58035993,CC(COC(=O)COC(=O)C=C)(COC(=O)COC(=O)C=C)COC(=O)COC(=O)C=C
9360,58035994,CC(COCCOC(=O)C=C)OCC(C)(COC(C)COCCOC(=O)C=C)COC(C)COCCOC(=O)C=C
9361,121420659,CCCCCCCCCC(CCCCCCCCC)COC(=O)C=C
9362,121420661,CCCCCCCCC(CCCCCCC)CCOC(=O)C=C
9363,153980733,CO[Si](CCC(OC(=O)C=C)(OC(=O)C=C)OC(=O)C=C)(OC)OCCCCOC(=O)C=C
9364,59157397,COS(=O)(=O)CCOC(=O)C=C
9365,152407889,C=CC(=O)OC(CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)COCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
9366,87396200,CCOCC.C=CC(=O)OCCCOC(=O)C=C.C(CO)O
9367,68259692,CC(C(C)(C)C(=O)OC1(C2CC3CC(C2)CC1C3)C4CCCCC4)OC(=O)C=C
9368,142708594,CC(C)OCCOCCOC(COCCOC(=O)C=C)OC=C
9369,142708595,CC(C)OCCOC(COCCOC(=O)C=C)OC=C
9370,142708597,CC(COC(C)OC(C)(C)OC=C)OC(=O)C=C
9371,142708596,CC(C)OCCOCCOCCOC(COCCOC(=O)C=C)OC=C
9372,20287357,CCC(C)OCC(COC(=O)C=C)O
9373,21335956,C=CC(=O)OC1CC2CC1C3C2C4CC3C5C4C6CCC5C6
9374,161583020,CCCCCCCCCCCCCCCCCCOC(=O)C=C.[Ti]
9375,118067123,CC(COC(=O)C=C)(COC(=O)C=C)OC#N
9376,57774013,C=CCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C
9377,153980865,CCOC(CC[SiH2]OC(=O)C=C)(OCC)OCC
9378,54366232,C=CC(=O)OCCCCOC(=O)O
9379,141398047,CCCC(C(C)O)(OC(=O)C=C)OC(=O)C=C
9380,160272430,CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C.CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C
9381,154243139,CCOC(C[SiH2]CCCCCOC(=O)C=C)OCC
9382,139825259,C=CC(=O)OC1(OCCCO1)OC(=O)C=C
9383,54104182,CCCC(CCO)OC(=O)C=C
9384,158437541,CC(C(F)(F)F)OC(=O)C(=C)C.C=CC(=O)O
9385,53842088,CCCN(CC)CCOC(=O)C=C
9386,134320296,C=CC(=C)OCC1CCC(CC1)COC(=O)C=C
9387,158961861,CC(=C)C(=O)OCCOC.CC(=C)C(=O)OCCOC.CC(=C)C(=O)OCCOC1=CC=CC=C1.CC(=C)C(=O)OCC(F)(F)F.CC(=C)C(=O)OC(F)(F)F.COCCOC(=O)C=C.COCCOC(=O)C=C.C=CC(=O)OCCO.C=CC(=O)OCCO.C=CC(=O)OCCOC1=CC=CC=C1
9388,101290183,CCCCCCCCC1C(O1)CCCCCCCC(=O)OC(=O)C=C
9389,88445131,C=CC(=O)OC(CCCCCCC(F)(F)F)(F)F
9390,162107597,CC(=C)C(=O)OCCOC(=O)C(=C)C.C=CC(=O)OCCO
9391,153981138,CC(=C)C(=O)OCCCCO[Si](CCCOC(=O)C=C)(OC)OC
9392,153981144,CCCCCCCCC(C(CC)CCCC)OC(=O)C=C
9393,159486182,CC(=C)C(=O)O.C=CC(=O)OCC(COC(=O)C=C)O
9394,88707311,CCC(COC(=O)C=C)O.C=CC(=O)OCCO
9395,160010482,C.C.COCCOC(=O)C=C
9396,91328762,C=CC(=O)OCC=CC(=O)O
9397,141660417,CCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C
9398,141660421,CCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C=C
9399,141660420,CCC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C
9400,141660423,CCCC(=O)OCCOCCOCCOCCOC(=O)C=C
9401,141660432,C=CC(=O)OCCOCCOCCCO
9402,59085090,COC(=O)[C-]=C.[W]
9403,87658789,CCCOC(=O)C=C.CN
9404,140349739,C=CC(=O)OC(C(C1=CC(=CC=C1)C(C(OC(=O)C=C)(F)F)(C(F)(F)F)F)(C(F)(F)F)F)(F)F
9405,117805377,C=CC(=O)OCCON
9406,20025675,C[Si](C)(CCCOC(=O)C=C)O[Si]
9407,87658836,CCCCOC(=O)C(=C)C.CC(=C)C(=O)OCCOC(=O)C(=C)C.C=CC(=O)O
9408,141398363,CCCCCCCCCCCCCCCCCCCCO.C=CC(=O)O
9409,141136238,CC(C)(C)C(OCCCOC)OC(=O)C=C
9410,88445325,C=CC(=O)OC(CO)OCCO
9411,102811,CCC(COC(=O)C=C)O
9412,157127081,C=CC(=O)O.C(CC(O)O)CO
9413,126718401,CCCC1(C(CCC1(C)C)OC(=O)C=C)C
9414,87396803,CC(C)[Si](CCCOC(=O)C=C)(C(C)C)OC
9415,87396804,CC(C)C(C(C)C)O[Si]CCCOC(=O)C=C
9416,160272837,C[SiH](C)O.C=CC(=O)O
9417,157389258,CCCCOC(=O)C=C.CC(=C)C(=O)OCCN(C)C.C=CC1=CC=CC=C1
9418,141136329,CCC(C1CCCC1)OC(=O)C=C
9419,87396805,CC(C)C(CCOC(=O)C=C)(C(C)C)[Si]OC
9420,159748572,C=CC(=O)OCC(C(OCCOC(C(COC(=O)C=C)(F)F)(F)F)(F)F)(F)F
9421,90804726,CCOC(=O)C=C.COC
9422,87921143,CC(C)C=CCCCOC(=O)C=C
9423,151622153,C=CC(=O)OCC(COC(C(F)(F)F)(C(F)(F)F)F)O
9424,140349963,CCCCCCCCCCCC[Si](OC(=O)C=C)(OC(=O)C=C)OC(=O)C=C
9425,140349977,C[Sn](C)(OC(=O)C=C)OC(=O)C=C
9426,140349983,CCCCCCCCCCCCCCCCCC[Si](OC(=O)C=C)(OC(=O)C=C)OC(=O)C=C
9427,58823211,CC([CH])COC(=O)C=C
9428,117805615,C=CC(=O)OCCC1CC2CC1C3C2CC4C3O4
9429,88445489,CCCCOC(=O)C=C.CC(=O)C
9430,23695923,C=CC(=O)[O-].C(=CC(=O)O)C(=O)O.[Na+]
9431,117805621,C=CC(=O)OCC1CC2CC1C3C2C4C(C3)O4
9432,20812341,CC1(OCC(O1)COC(=O)C=C)C
9433,89231934,CC(CCOC(=O)C=C)OCCC(C)(C)OCCOC(=O)C=C
9434,87659082,CCN(CC)C(COC(=O)C=C)N(CC)CC
9435,153981528,CO[SiH2]CCCCCCCCOC(=O)C=C
9436,58298975,CC(C)CC(=O)OCCCCCCOC(=O)C=C
9437,88445551,CCCCOC(=O)C=C.CC(=C)C(=O)OC.CC(=C)C(=O)OCCOC(=O)C(=C)C
9438,20550278,CCOC(C)OC(=O)C=C
9439,87134957,CCOCC.CCOC(=O)C=C.C(COCCO)O
9440,145855215,C=CC(=O)O.C=CC(=O)O.C=CC(=O)O.[Y]
9441,134320879,C=CC(=O)OCCCCOC(=O)C#C
9442,145855218,C=CC(=O)O.C=CC(=O)O.C=CC(=O)O.[Ce]
9443,145855219,C=CC(=O)O.C=CC(=O)O.C=CC(=O)O.[La]
9444,158175990,CCCCOC(=O)CC.CCCCOC(=O)C=C
9445,22385415,CCCC(=O)[O-].C=CC(=O)[O-]
9446,87134989,C[N+](C)(C)CCOC(=O)C=C.CCl
9447,158700300,C=CC(=O)O.C=CC(=O)O.C=CC(=O)OCCO
9448,22385460,CC1(C2CC3CC(C2)CC1C3)OC(=O)C=C.COC(=O)C=C.C=CC(=O)O
9449,22385464,CCC1(C2CC3CC(C2)CC1C3)OC(=O)C=C.COC(=O)C=C.C=CC(=O)O
9450,58823482,CC1(CCCCCC1)OC(=O)C=C
9451,58823495,CC1(CCCCCCCCC1)OC(=O)C=C
9452,141398860,CCC(C(C(C(C(C)OC(=O)C=C)(F)F)(F)F)(F)F)(F)F
9453,141398861,CCC(C(C(C(C(C(C(C(C(C)OC(=O)C=C)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
9454,141398862,CCC(C(C(C(C(C(C(C(C(C(C(C)OC(=O)C=C)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
9455,141398863,CCC(C(C(C)OC(=O)C=C)(F)F)(F)F
9456,141398864,CCC(C(C(C(C(C(C(C(C)OC(=O)C=C)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
9457,162108240,CCCCC(C)OC(=O)C=C.C=CC(=O)O
9458,163418972,C=CC(=O)OCC[N+](CCOC(=O)C=C)(CCOC(=O)C=C)CCOC(=O)C=C
9459,88445790,CCC(OCCCOC(=O)C=C)OCC(CC)(COC(CC)OCCCOC(=O)C=C)COC(CC)OCCCOC(=O)C=C
9460,87135077,CC[N+](C)(CC)CCOC(=O)C=C.CCl
9461,88445797,CCCOC(C(CC)(C(OCCC)OC(CC)OC(=O)C=C)C(OCCC)OC(CC)OC(=O)C=C)OC(CC)OC(=O)C=C
9462,160011120,CC1=CC=C(C=C1)C2=CC=C(C=C2)N(C3=CC=CC=C3)C4=CC=C(C=C4)OCCC5=CC=C(C=C5)OC(=O)C=C.CC(=C)C(=O)OC1=CC=C(C=C1)CCOC2=CC=C(C=C2)N(C3=CC=CC=C3)C4=CC=C(C=C4)C5=CC=CC=C5
9463,163943287,CC(C)N(C1=CC=C(C=C1)C2=CC=C(C=C2)N(C3=CC=C(C=C3)CCCOC(=O)C=C)C4=CC=C(C=C4)OC)C(C)C
9464,23171972,C[Si](C)(C=CCOC(=O)C=C)Cl
9465,158176150,C=CC(=O)OC(C(F)(F)F)(F)F.C=CC(=O)OC(F)(F)F
9466,22909878,C=CC(=O)OCC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
9467,141136834,CC(CCO[Si](C)(C)C)OC(=O)C=C
9468,87659466,C=CC(=O)O.OO
9469,153981899,C=CC(=O)OCC(N=C=O)O
9470,56988621,CCC(C1(CCC1C)OC(=O)C=C)OC(=O)C=C
9471,12424151,C=CCOCC(COC(=O)C=C)O
9472,12424158,C=CCOCC(COCC=C)OC(=O)C=C
9473,150574063,C=CC(=O)OC1C(C(O1)F)(F)F
9474,153981940,CC(CC[SiH2]OC)OC(=O)C=C
9475,152671223,C=CC(=O)OC12CC3CC(C1)CC(C3)(C2)I
9476,87135239,CCCCOC(=O)C(=C)COCCOC(=O)C=C.CCOC(=O)C=C
9477,22737534,C=CC(=O)OC(C1CCC2C(C1)O2)O
9478,87659539,C=CC(=O)O.C=COCl
9479,142709797,CC(O)OC(=O)C(=C)OC(=O)C=C
9480,160011325,COCCOCCOCCOCCOCCOCCOCCOCCOCCO.C=CC(=O)O
9481,103492,CCCC(C)OC(=O)C=C
9482,88446029,CCC[Si](C)(N(C)[Si]O[Si])O[Si](CCC)(OC(=O)C=C)[Si]O[Si](C)C
9483,87397489,CC12CCCC(C1O2)OC(=O)C=C
9484,123573362,CC(=C)C(=O)OC1=C(C=C(C=C1)C2=C(C=C(C=C2)OC=COC(=O)C=C)F)F
9485,67212405,C=CC(=O)OCC1CCCCCCCC1
9486,139826296,CCCCC(C)C(OC(=O)C=C)OC(=O)C=C
9487,155030690,CC(=O)OC1=CC=C(C=C1)C2=C(C=C(C=C2)OC(=O)C=CC3=CCC(C=C3)CCOC(=O)C=C)F
9488,155030693,C=CC(=C)OCCC1=CC=C(C=C1)OC(=O)C=CC2CC=C(C=C2)C3=C(C=C(C=C3)OC(=O)C=C)F
9489,155030695,CC(=C)C(C)(O)OCCCCCCOC1=CC=C(C=C1)C2=C(C=C(C=C2)C=CC(=O)OC3=CC=C(C=C3)CCOC(=O)C=C)F
9490,141137066,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C
9491,23434430,CCC([N+](C)(C)C)OC(=O)C=C.[Cl-]
9492,88708299,CCCC(OCC1CO1)OCC(COC(=O)C=C)O
9493,103631,C=CC(=O)OCC(COCCCCOCC(COC(=O)C=C)O)O
9494,87659733,C=CC(=O)ON1C(=O)CCC1=O.C(CO)O.[Si]
9495,87397614,CNC(COC(=O)C=C)NC
9496,103668,C=CC(=O)OC1CCC2CCCCC2C1
9497,22385911,CCC(OC(=O)C=C)[Si](C)(OC)OC
9498,53843227,CCC(CC)(COCCOCCOC(=O)C=C)OCCOC(=O)C=C
9499,140612902,CCCCCCCCOC1CCC(CC1)C2CCC(CC2)CCCCCCCCCOC(=O)C=C
9500,140612904,CCCCCCCC1CCC(CC1C)C2CCC(CC2)CCCCCCCCCOC(=O)C=C
9501,158962992,CCOC(=O)C(=C)C.C=CC(=O)OCC1CO1
9502,56988978,CC(COC(=O)CCC(=O)OCC(C)OC(=O)C=C)OC(=O)C=C
9503,157390135,CC(=O)O.COC(=O)C=C.C=CC(=O)O
9504,22385974,C=CC(=O)OC(C(CO)O)O
9505,155292992,C=CC(=O)OCCOC(=O)CCSSCCC(=O)OCCOC(=O)C=C
9506,118592849,CC1=C(C=CC(=C1)OC(=O)C=C)F
9507,151885152,COC(OC)[SiH](C)CCCOC(=O)C=C
9508,20026765,CCCCN(CCOC(=O)C=C)C(=O)C=C
9509,20026771,CCCCCC(CC)OC(=O)C=C.C=CC#N
9510,129865116,C=CC(=O)O.C=CC(=O)O.C=CC(=O)O.[Tb]
9511,67212701,C=CC(=O)OCC1CCCCCCC1
9512,159225269,CC(=C)C(=O)OCCOC(=O)C(=C)C.C=CC(=O)OCC(COC(=O)C=C)OC(=O)C=C
9513,141137368,CCCCC(C1CCCC1)OC(=O)C=C
9514,141137369,CCCCC(C1CCCCC1)OC(=O)C=C
9515,141137371,CCCC(C1CCCCC1)OC(=O)C=C
9516,88446448,CC(C)C(CO)COC(=O)C=C
9517,66688512,CN(C)CCOC(=O)C=C.C=CC1=CC=CC=C1
9518,102602240,C=CC(=O)OCC(COCCCOCCCOCCCOCC(COC(=O)C=C)O)O
9519,118068740,CC(C)(C12CC3CC(C1)(CC(C3)(C2)OC(=O)C=C)C(C(F)(F)F)(C(F)(F)F)O)O
9520,88708625,CC(CBr)(CBr)C(OCCOC(=O)C=C)Br
9521,91592222,CC(=O)OCC(COCCOCC=C)(COCCOC(=O)C=C)OCCOC(=O)C=C
9522,88970784,CCC(O)OCCOC(=O)C=C
9523,54105648,CCCCCC[N+](C)(C)CCOC(=O)C=C
